function_count,parameter_count,variable_count,declaration_count,if_count,for_count,while_count,switch_count,return_count,call_count,argument_count,assignment_count,binary_expression_count,identifier_count,block_count,expression_count,literal_count,ast_nodes,leaf_nodes,internal_nodes,max_depth,leaf_ratio,internal_ratio,branch_density,call_density,identifier_density,expression_density,variable_density,statement_density,nesting_factor,cyclomatic_estimate,avg_parameters,LOC,language,task_id,task_idx,SSI
1,1,6,3,1,3,0,0,2,6,6,0,8,33,5,0,6,186,127,59,18,0.6827956989247311,0.3172043010752688,0.021505376344086,0.032258064516129,0.1774193548387097,0.0,0.032258064516129,0.0,0.0967741935483871,5,1.0,16,java,Java/40,40,0.8852977795232595
1,1,0,0,0,0,0,0,1,0,0,0,1,9,1,0,0,50,32,18,7,0.64,0.36,0.0,0.0,0.18,0.0,0.0,0.0,0.14,1,1.0,7,java,Java/41,41,-2.5918909313005876
1,1,0,0,0,0,0,0,1,4,4,0,1,19,1,0,1,100,67,33,11,0.67,0.33,0.0,0.04,0.19,0.0,0.0,0.0,0.11,1,1.0,8,java,Java/42,42,-1.8037574174154434
1,1,4,2,1,2,0,0,2,4,4,0,5,24,4,0,5,144,98,46,15,0.6805555555555556,0.3194444444444444,0.0208333333333333,0.0277777777777777,0.1666666666666666,0.0,0.0277777777777777,0.0,0.1041666666666666,4,1.0,14,java,Java/43,43,-0.021074557904823474
1,2,2,1,0,0,1,0,1,4,5,1,2,21,2,2,1,113,75,38,13,0.6637168141592921,0.336283185840708,0.0088495575221238,0.0353982300884955,0.1858407079646017,0.0176991150442477,0.0176991150442477,0.0176991150442477,0.1150442477876106,2,2.0,12,java,Java/44,44,-0.8437569523874567
1,2,0,0,0,0,0,0,1,0,0,0,2,10,1,0,1,58,37,21,8,0.6379310344827587,0.3620689655172414,0.0,0.0,0.1724137931034483,0.0,0.0,0.0,0.1379310344827586,1,2.0,7,java,Java/45,45,-2.4384771794466054
1,1,4,2,1,1,0,0,2,12,13,0,5,38,3,6,12,218,148,70,15,0.6788990825688074,0.3211009174311927,0.0091743119266055,0.055045871559633,0.1743119266055046,0.0275229357798165,0.018348623853211,0.0275229357798165,0.0688073394495412,3,1.0,19,java,Java/46,46,0.6671550374882715
1,1,2,1,1,0,0,0,2,8,8,0,8,26,3,1,6,162,109,53,17,0.6728395061728395,0.3271604938271605,0.0061728395061728,0.0493827160493827,0.1604938271604938,0.0061728395061728,0.0123456790123456,0.0061728395061728,0.1049382716049382,2,1.0,13,java,Java/47,47,-0.3533267049574097
1,1,2,1,1,1,0,0,2,4,4,0,4,20,3,0,4,116,79,37,16,0.6810344827586207,0.3189655172413793,0.0172413793103448,0.0344827586206896,0.1724137931034483,0.0,0.0172413793103448,0.0,0.1379310344827586,3,1.0,12,java,Java/48,48,-0.6835478491130935
1,2,4,2,0,1,0,0,1,0,0,1,3,17,2,1,3,98,64,34,12,0.6530612244897959,0.3469387755102041,0.010204081632653,0.0,0.173469387755102,0.010204081632653,0.0408163265306122,0.010204081632653,0.1224489795918367,2,2.0,11,java,Java/49,49,-1.1835326337362353
2,2,4,2,0,0,0,0,2,6,8,0,8,27,4,2,4,208,141,67,18,0.6778846153846154,0.3221153846153846,0.0,0.0288461538461538,0.1298076923076923,0.0096153846153846,0.0192307692307692,0.0096153846153846,0.0865384615384615,1,1.0,21,java,Java/50,50,-0.02137467620198942
1,1,2,1,1,0,0,0,1,5,6,0,1,20,3,1,2,122,83,39,14,0.680327868852459,0.319672131147541,0.0081967213114754,0.040983606557377,0.1639344262295081,0.0081967213114754,0.0163934426229508,0.0081967213114754,0.1147540983606557,2,1.0,13,java,Java/51,51,-1.0109187168109945
1,2,0,0,1,0,0,0,2,0,0,0,1,12,3,0,2,83,56,27,10,0.6746987951807228,0.3253012048192771,0.0120481927710843,0.0,0.144578313253012,0.0,0.0,0.0,0.1204819277108433,2,2.0,12,java,Java/52,52,-1.7152334519801966
1,2,0,0,0,0,0,0,1,0,0,0,1,10,1,0,0,55,35,20,7,0.6363636363636364,0.3636363636363636,0.0,0.0,0.1818181818181818,0.0,0.0,0.0,0.1272727272727272,1,2.0,7,java,Java/53,53,-2.485982121661558
1,2,4,2,0,0,0,0,1,5,7,0,0,25,3,2,0,154,104,50,10,0.6753246753246753,0.3246753246753247,0.0,0.0324675324675324,0.1623376623376623,0.0129870129870129,0.0259740259740259,0.0129870129870129,0.0649350649350649,1,2.0,15,java,Java/54,54,-0.8907090457573393
1,1,0,0,2,0,0,0,3,2,2,0,5,13,3,0,6,98,64,34,10,0.6530612244897959,0.3469387755102041,0.0204081632653061,0.0204081632653061,0.1326530612244898,0.0,0.0,0.0,0.1020408163265306,3,1.0,13,java,Java/55,55,-1.1575805391561207
1,1,2,1,2,0,0,0,2,1,1,2,3,16,5,2,6,118,80,38,11,0.6779661016949152,0.3220338983050847,0.0169491525423728,0.0084745762711864,0.135593220338983,0.0169491525423728,0.0169491525423728,0.0169491525423728,0.0932203389830508,3,1.0,18,java,Java/56,56,-0.7447962508936181
1,1,3,2,0,0,0,0,1,5,7,0,1,24,1,2,0,130,87,43,10,0.6692307692307692,0.3307692307692307,0.0,0.0384615384615384,0.1846153846153846,0.0153846153846153,0.023076923076923,0.0153846153846153,0.0769230769230769,1,1.0,10,java,Java/57,57,-1.19043097757575
1,2,4,2,0,0,0,0,1,2,5,0,0,19,1,2,0,138,90,48,11,0.6521739130434783,0.3478260869565217,0.0,0.0144927536231884,0.1376811594202898,0.0144927536231884,0.0289855072463768,0.0144927536231884,0.0797101449275362,1,2.0,11,java,Java/58,58,-1.2542509370417343
1,1,8,4,3,2,0,0,1,1,1,2,8,30,6,2,8,177,119,58,15,0.672316384180791,0.327683615819209,0.0282485875706214,0.0056497175141242,0.1694915254237288,0.0112994350282485,0.0451977401129943,0.0112994350282485,0.0847457627118644,6,1.0,22,java,Java/59,59,0.9251767565214895
1,1,4,2,0,1,0,0,1,0,0,1,1,15,2,1,2,84,55,29,9,0.6547619047619048,0.3452380952380952,0.0119047619047619,0.0,0.1785714285714285,0.0119047619047619,0.0476190476190476,0.0119047619047619,0.1071428571428571,2,1.0,11,java,Java/60,60,-1.3657950836525015
1,1,2,1,2,0,0,0,2,1,1,2,3,16,5,2,6,118,80,38,11,0.6779661016949152,0.3220338983050847,0.0169491525423728,0.0084745762711864,0.135593220338983,0.0169491525423728,0.0169491525423728,0.0169491525423728,0.0932203389830508,3,1.0,18,java,Java/61,61,-0.7447962508936181
1,1,4,2,0,1,0,0,1,3,4,0,2,20,2,1,1,125,83,42,13,0.664,0.336,0.008,0.024,0.16,0.008,0.032,0.008,0.104,2,1.0,11,java,Java/62,62,-0.9457084095188574
1,1,0,0,3,0,0,0,4,3,3,0,8,16,4,0,9,125,82,43,11,0.656,0.344,0.024,0.024,0.128,0.0,0.0,0.0,0.088,4,1.0,16,java,Java/63,63,-0.515748924247914
1,1,4,2,2,0,0,0,1,6,6,2,6,26,4,2,7,165,111,54,14,0.6727272727272727,0.3272727272727272,0.0121212121212121,0.0363636363636363,0.1575757575757575,0.0121212121212121,0.0242424242424242,0.0121212121212121,0.0848484848484848,3,1.0,17,java,Java/64,64,-0.08546668260445163
1,2,2,1,1,0,0,0,2,8,9,0,4,28,3,0,1,146,99,47,14,0.678082191780822,0.3219178082191781,0.0068493150684931,0.0547945205479452,0.1917808219178082,0.0,0.0136986301369863,0.0,0.0958904109589041,2,2.0,12,java,Java/65,65,-0.5529241458407375
1,1,2,1,1,0,0,0,1,2,2,1,0,17,3,1,1,94,63,31,11,0.6702127659574468,0.3297872340425531,0.0106382978723404,0.0212765957446808,0.1808510638297872,0.0106382978723404,0.0212765957446808,0.0106382978723404,0.1170212765957446,2,1.0,13,java,Java/66,66,-1.3988138562425407
1,2,2,1,0,0,0,0,1,6,7,0,1,25,4,1,1,151,101,50,14,0.6688741721854304,0.3311258278145695,0.0,0.0397350993377483,0.1655629139072847,0.0066225165562913,0.0132450331125827,0.0066225165562913,0.0927152317880794,1,2.0,14,java,Java/67,67,-0.9340407245778801
1,1,8,4,4,1,0,0,2,7,8,2,6,41,6,4,6,242,161,81,15,0.6652892561983471,0.3347107438016529,0.0206611570247933,0.0289256198347107,0.1694214876033057,0.0165289256198347,0.0330578512396694,0.0165289256198347,0.0619834710743801,6,1.0,25,java,Java/68,68,1.4662682037813817
1,1,6,3,1,1,0,0,1,1,1,2,3,27,4,2,4,160,106,54,12,0.6625,0.3375,0.0125,0.00625,0.16875,0.0125,0.0375,0.0125,0.075,3,1.0,17,java,Java/69,69,-0.2775212562251616
1,1,6,3,1,0,1,0,1,8,10,1,2,33,4,4,3,204,136,68,15,0.6666666666666666,0.3333333333333333,0.0098039215686274,0.0392156862745098,0.1617647058823529,0.0196078431372549,0.0294117647058823,0.0196078431372549,0.0735294117647058,3,1.0,19,java,Java/70,70,0.5165795295096728
1,3,4,2,1,0,0,0,2,2,2,1,19,37,2,1,4,182,119,63,14,0.6538461538461539,0.3461538461538461,0.0054945054945054,0.0109890109890109,0.2032967032967033,0.0054945054945054,0.0219780219780219,0.0054945054945054,0.0769230769230769,2,3.0,13,java,Java/71,71,-0.14987484027770115
1,2,3,2,2,0,1,0,3,6,6,2,3,30,4,2,8,173,118,55,14,0.6820809248554913,0.3179190751445087,0.0173410404624277,0.0346820809248554,0.1734104046242774,0.0115606936416184,0.0173410404624277,0.0115606936416184,0.0809248554913294,4,2.0,18,java,Java/72,72,0.49595230049034833
1,1,4,2,1,1,0,0,1,5,5,1,4,25,3,1,5,143,96,47,18,0.6713286713286714,0.3286713286713286,0.0139860139860139,0.0349650349650349,0.1748251748251748,0.0069930069930069,0.0279720279720279,0.0069930069930069,0.1258741258741259,3,1.0,13,java,Java/73,73,-0.28329481805039963
1,2,4,2,1,0,0,0,2,2,2,2,1,24,5,2,2,146,100,46,11,0.684931506849315,0.3150684931506849,0.0068493150684931,0.0136986301369863,0.1643835616438356,0.0136986301369863,0.0273972602739726,0.0136986301369863,0.0753424657534246,2,2.0,19,java,Java/74,74,-0.5936175301259279
2,2,8,4,5,4,0,0,4,3,3,0,9,40,11,0,10,268,181,87,16,0.6753731343283582,0.3246268656716418,0.0335820895522388,0.0111940298507462,0.1492537313432835,0.0,0.0298507462686567,0.0,0.0597014925373134,10,1.0,35,java,Java/75,75,2.7033917035043378
1,2,2,1,1,0,1,0,2,0,0,1,5,18,3,1,3,102,67,35,10,0.6568627450980392,0.3431372549019608,0.0196078431372549,0.0,0.1764705882352941,0.0098039215686274,0.0196078431372549,0.0098039215686274,0.0980392156862745,3,2.0,14,java,Java/76,76,-0.7865711558333607
1,1,0,0,0,0,0,0,1,5,5,1,2,21,1,1,2,97,67,30,16,0.6907216494845361,0.3092783505154639,0.0,0.0515463917525773,0.2164948453608247,0.0103092783505154,0.0,0.0103092783505154,0.1649484536082474,1,1.0,8,java,Java/77,77,-1.5957543536412402
1,1,4,2,1,0,0,0,1,2,2,1,1,17,3,1,4,109,73,36,12,0.6697247706422018,0.3302752293577982,0.0091743119266055,0.018348623853211,0.1559633027522936,0.0091743119266055,0.036697247706422,0.0091743119266055,0.110091743119266,2,1.0,14,java,Java/78,78,-1.0721038346517433
1,1,0,0,0,0,0,0,1,1,1,0,2,10,1,0,2,65,43,22,10,0.6615384615384615,0.3384615384615385,0.0,0.0153846153846153,0.1538461538461538,0.0,0.0,0.0,0.1538461538461538,1,1.0,7,java,Java/79,79,-2.3125265367909904
1,1,2,1,2,1,0,0,3,8,8,0,12,32,4,0,10,181,124,57,15,0.6850828729281768,0.3149171270718232,0.0165745856353591,0.0441988950276243,0.1767955801104972,0.0,0.011049723756906,0.0,0.0828729281767955,4,1.0,15,java,Java/80,80,0.41984396223683734
1,1,2,1,12,0,0,0,1,13,14,0,12,49,15,13,13,416,285,131,24,0.6850961538461539,0.3149038461538461,0.0288461538461538,0.03125,0.1177884615384615,0.03125,0.0048076923076923,0.03125,0.0576923076923076,13,1.0,37,java,Java/81,81,3.967745618599112
1,1,4,2,2,1,0,0,3,1,1,0,6,18,4,0,7,123,83,40,11,0.6747967479674797,0.3252032520325203,0.024390243902439,0.008130081300813,0.1463414634146341,0.0,0.032520325203252,0.0,0.089430894308943,4,1.0,16,java,Java/82,82,-0.2978905126887893
1,1,0,0,1,0,0,0,2,1,1,0,3,11,2,0,5,83,55,28,11,0.6626506024096386,0.3373493975903614,0.0120481927710843,0.0120481927710843,0.1325301204819277,0.0,0.0,0.0,0.1325301204819277,2,1.0,10,java,Java/83,83,-1.7095185955083978
1,1,2,1,0,0,0,0,1,3,3,1,1,18,2,1,1,98,66,32,11,0.673469387755102,0.3265306122448979,0.0,0.0306122448979591,0.1836734693877551,0.010204081632653,0.0204081632653061,0.010204081632653,0.1122448979591836,1,1.0,11,java,Java/84,84,-1.565470558591928
1,1,4,2,1,1,0,0,1,3,3,2,3,21,3,1,5,124,83,41,13,0.6693548387096774,0.3306451612903225,0.0161290322580645,0.0241935483870967,0.1693548387096774,0.0080645161290322,0.032258064516129,0.0080645161290322,0.1048387096774193,3,1.0,13,java,Java/85,85,-0.5452799178166335
1,1,6,3,0,0,0,0,1,6,7,0,0,27,2,2,2,155,105,50,12,0.6774193548387096,0.3225806451612903,0.0,0.0387096774193548,0.1741935483870967,0.0129032258064516,0.0387096774193548,0.0129032258064516,0.0774193548387096,1,1.0,14,java,Java/86,86,-0.7089468239966855
1,2,8,4,1,2,0,0,1,8,10,0,4,38,4,2,3,245,163,82,16,0.6653061224489796,0.3346938775510204,0.0122448979591836,0.0326530612244898,0.1551020408163265,0.0081632653061224,0.0326530612244898,0.0081632653061224,0.0653061224489796,4,2.0,17,java,Java/87,87,0.9299890267495801
1,1,2,1,2,0,0,0,2,7,8,0,5,26,4,2,5,173,116,57,16,0.6705202312138728,0.3294797687861271,0.0115606936416184,0.0404624277456647,0.1502890173410404,0.0115606936416184,0.0115606936416184,0.0115606936416184,0.0924855491329479,3,1.0,16,java,Java/88,88,-0.16607237117049214
1,1,2,1,1,0,0,0,1,5,6,0,5,22,4,2,3,147,100,47,19,0.6802721088435374,0.3197278911564626,0.0068027210884353,0.0340136054421768,0.1496598639455782,0.0136054421768707,0.0136054421768707,0.0136054421768707,0.1292517006802721,2,1.0,15,java,Java/89,89,-0.6323406058768282
1,1,4,2,1,0,0,0,2,5,7,0,1,22,3,1,2,155,103,52,12,0.6645161290322581,0.3354838709677419,0.0064516129032258,0.032258064516129,0.1419354838709677,0.0064516129032258,0.0258064516129032,0.0064516129032258,0.0774193548387096,2,1.0,14,java,Java/90,90,-0.6470557038123045
1,1,4,2,1,0,0,0,1,3,3,1,0,18,3,1,6,122,84,38,12,0.6885245901639344,0.3114754098360656,0.0081967213114754,0.0245901639344262,0.1475409836065573,0.0081967213114754,0.0327868852459016,0.0081967213114754,0.0983606557377049,2,1.0,14,java,Java/91,91,-0.9097817178657377
1,3,0,0,1,0,0,0,2,0,0,0,10,21,2,0,1,150,98,52,14,0.6533333333333333,0.3466666666666667,0.0066666666666666,0.0,0.14,0.0,0.0,0.0,0.0933333333333333,2,3.0,10,java,Java/92,92,-1.1079239225946889
1,1,6,3,4,0,0,0,1,9,10,4,10,43,6,5,7,274,185,89,22,0.6751824817518248,0.3248175182481752,0.0145985401459854,0.0328467153284671,0.156934306569343,0.0182481751824817,0.0218978102189781,0.0182481751824817,0.0802919708029197,5,1.0,24,java,Java/93,93,1.6113589827362813
1,1,8,4,3,1,0,0,1,3,3,3,7,35,7,3,7,210,142,68,15,0.6761904761904762,0.3238095238095238,0.019047619047619,0.0142857142857142,0.1666666666666666,0.0142857142857142,0.0380952380952381,0.0142857142857142,0.0714285714285714,5,1.0,26,java,Java/94,94,0.9851332680508921
1,1,5,3,8,0,0,0,2,11,11,8,4,49,13,8,17,375,258,117,16,0.688,0.312,0.0213333333333333,0.0293333333333333,0.1306666666666666,0.0213333333333333,0.0133333333333333,0.0213333333333333,0.0426666666666666,9,1.0,40,java,Java/95,95,3.1385783948160033
1,1,8,4,2,2,0,0,1,1,2,1,4,25,5,2,5,168,112,56,13,0.6666666666666666,0.3333333333333333,0.0238095238095238,0.0059523809523809,0.1488095238095238,0.0119047619047619,0.0476190476190476,0.0119047619047619,0.0773809523809523,5,1.0,20,java,Java/96,96,0.4434651268011519
1,2,0,0,0,0,0,0,1,2,2,0,3,14,1,0,2,75,49,26,10,0.6533333333333333,0.3466666666666667,0.0,0.0266666666666666,0.1866666666666666,0.0,0.0,0.0,0.1333333333333333,1,2.0,7,java,Java/97,97,-2.077296498726355
1,1,4,2,1,1,0,0,1,3,3,2,2,19,3,1,6,121,81,40,14,0.6694214876033058,0.3305785123966942,0.0165289256198347,0.024793388429752,0.1570247933884297,0.0082644628099173,0.0330578512396694,0.0082644628099173,0.1157024793388429,3,1.0,13,java,Java/98,98,-0.5675295128857705
1,1,4,2,4,0,1,0,1,14,14,4,6,46,7,4,10,273,185,88,16,0.6776556776556777,0.3223443223443223,0.0183150183150183,0.0512820512820512,0.1684981684981685,0.0146520146520146,0.0146520146520146,0.0146520146520146,0.0586080586080586,6,1.0,23,java,Java/99,99,1.9164077063398892
1,1,4,2,0,1,0,0,1,1,2,0,3,17,2,1,2,111,73,38,12,0.6576576576576577,0.3423423423423423,0.009009009009009,0.009009009009009,0.1531531531531531,0.009009009009009,0.036036036036036,0.009009009009009,0.1081081081081081,2,1.0,11,java,Java/100,100,-1.1282139812921568
1,1,2,1,2,0,0,0,2,8,10,0,2,26,5,2,2,178,121,57,13,0.6797752808988764,0.3202247191011236,0.0112359550561797,0.0449438202247191,0.146067415730337,0.0112359550561797,0.0112359550561797,0.0112359550561797,0.0730337078651685,3,1.0,18,java,Java/101,101,-0.16563578623077066
1,2,0,0,3,0,0,0,4,0,0,0,5,15,4,0,5,110,72,38,9,0.6545454545454545,0.3454545454545454,0.0272727272727272,0.0,0.1363636363636363,0.0,0.0,0.0,0.0818181818181818,4,2.0,16,java,Java/102,102,-0.8255515650819738
1,2,0,0,1,0,0,0,2,2,2,0,3,16,2,0,2,102,67,35,15,0.6568627450980392,0.3431372549019608,0.0098039215686274,0.0196078431372549,0.1568627450980392,0.0,0.0,0.0,0.1470588235294117,2,2.0,10,java,Java/103,103,-1.47869727457238
1,1,4,2,2,0,0,0,1,4,5,1,3,26,5,3,4,179,121,58,15,0.6759776536312849,0.3240223463687151,0.0111731843575419,0.0223463687150838,0.1452513966480447,0.0167597765363128,0.0223463687150838,0.0167597765363128,0.0837988826815642,3,1.0,21,java,Java/104,104,-0.1530179368456478
1,1,4,2,1,0,0,1,1,11,13,0,3,38,3,10,20,315,209,106,16,0.6634920634920635,0.3365079365079365,0.0031746031746031,0.0349206349206349,0.1206349206349206,0.0317460317460317,0.0126984126984126,0.0317460317460317,0.0507936507936507,2,1.0,25,java,Java/105,105,1.009266972616696
1,1,12,6,1,3,0,0,1,2,3,2,5,34,6,4,7,208,139,69,13,0.6682692307692307,0.3317307692307692,0.0192307692307692,0.0096153846153846,0.1634615384615384,0.0192307692307692,0.0576923076923076,0.0192307692307692,0.0625,5,1.0,23,java,Java/106,106,1.2218537651484802
1,1,5,3,2,1,0,0,1,6,7,2,3,29,5,2,7,175,119,56,17,0.68,0.32,0.0171428571428571,0.0342857142857142,0.1657142857142857,0.0114285714285714,0.0285714285714285,0.0114285714285714,0.0971428571428571,4,1.0,17,java,Java/107,107,0.41031296406435197
1,1,6,3,2,0,0,0,1,7,8,3,4,36,5,5,9,224,151,73,13,0.6741071428571429,0.3258928571428571,0.0089285714285714,0.03125,0.1607142857142857,0.0223214285714285,0.0267857142857142,0.0223214285714285,0.0580357142857142,3,1.0,23,java,Java/108,108,0.5293314284880946
1,1,10,5,2,1,0,0,3,11,13,0,3,44,4,2,6,249,169,80,13,0.678714859437751,0.321285140562249,0.0120481927710843,0.0441767068273092,0.1767068273092369,0.0080321285140562,0.0401606425702811,0.0080321285140562,0.0522088353413654,4,1.0,21,java,Java/109,109,1.275959737524449
1,2,3,2,3,0,0,0,2,0,0,2,5,20,6,2,10,160,109,51,11,0.68125,0.31875,0.01875,0.0,0.125,0.0125,0.01875,0.0125,0.06875,4,2.0,21,java,Java/110,110,-0.1147885434225066
1,1,6,3,3,0,0,0,1,7,8,1,4,41,6,2,3,226,158,68,14,0.6991150442477876,0.3008849557522124,0.0132743362831858,0.0309734513274336,0.1814159292035398,0.0088495575221238,0.0265486725663716,0.0088495575221238,0.0619469026548672,4,1.0,22,java,Java/111,111,0.6408277886458769
1,2,2,1,1,0,0,0,1,9,10,0,1,28,3,1,1,155,106,49,13,0.6838709677419355,0.3161290322580645,0.0064516129032258,0.0580645161290322,0.1806451612903225,0.0064516129032258,0.0129032258064516,0.0064516129032258,0.0838709677419354,2,2.0,13,java,Java/112,112,-0.5786264458764
1,1,4,2,1,0,0,0,1,2,3,1,11,23,4,2,9,189,127,62,19,0.671957671957672,0.328042328042328,0.0052910052910052,0.0105820105820105,0.1216931216931216,0.0105820105820105,0.0211640211640211,0.0105820105820105,0.1005291005291005,2,1.0,17,java,Java/113,113,-0.19264354332532244
1,1,4,2,2,0,0,0,1,0,0,3,2,22,4,3,3,123,82,41,11,0.6666666666666666,0.3333333333333333,0.016260162601626,0.0,0.1788617886178861,0.024390243902439,0.032520325203252,0.024390243902439,0.089430894308943,3,1.0,18,java,Java/114,114,-0.6988313900651802
1,2,2,1,0,0,0,0,1,4,4,1,1,22,2,1,1,128,85,43,17,0.6640625,0.3359375,0.0,0.03125,0.171875,0.0078125,0.015625,0.0078125,0.1328125,1,2.0,11,java,Java/115,115,-1.2236720448676681
2,3,6,3,2,0,0,0,4,12,14,0,4,45,5,1,2,276,184,92,22,0.6666666666666666,0.3333333333333333,0.0072463768115942,0.0434782608695652,0.1630434782608695,0.0036231884057971,0.0217391304347826,0.0036231884057971,0.0797101449275362,3,1.5,22,java,Java/116,116,1.3321748821903172
1,2,4,2,2,0,0,0,1,5,6,2,2,29,5,3,5,188,127,61,14,0.675531914893617,0.324468085106383,0.0106382978723404,0.026595744680851,0.1542553191489361,0.0159574468085106,0.0212765957446808,0.0159574468085106,0.0744680851063829,3,2.0,20,java,Java/117,117,0.003678116624926689
1,1,4,2,2,1,0,0,3,10,10,0,10,35,4,0,11,209,142,67,17,0.6794258373205742,0.3205741626794258,0.0143540669856459,0.0478468899521531,0.1674641148325359,0.0,0.0191387559808612,0.0,0.0813397129186602,4,1.0,16,java,Java/118,118,0.7969330050585858
1,1,4,2,3,0,0,0,2,6,6,2,5,29,7,2,11,207,143,64,13,0.6908212560386473,0.3091787439613526,0.0144927536231884,0.0289855072463768,0.1400966183574879,0.0096618357487922,0.0193236714975845,0.0096618357487922,0.0628019323671497,4,1.0,24,java,Java/119,119,0.5211359439587677
1,2,2,1,1,0,0,0,2,5,6,0,2,23,2,1,1,138,92,46,11,0.6666666666666666,0.3333333333333333,0.0072463768115942,0.036231884057971,0.1666666666666666,0.0072463768115942,0.0144927536231884,0.0072463768115942,0.0797101449275362,2,2.0,12,java,Java/120,120,-0.9046934997398606
1,1,4,2,1,1,0,0,1,3,3,2,3,21,3,1,5,127,85,42,14,0.6692913385826772,0.3307086614173228,0.0157480314960629,0.0236220472440944,0.1653543307086614,0.0078740157480314,0.0314960629921259,0.0078740157480314,0.1102362204724409,3,1.0,13,java,Java/121,121,-0.5212983542442232
1,2,2,1,0,0,0,0,1,8,8,1,1,28,1,1,3,139,94,45,17,0.6762589928057554,0.3237410071942446,0.0,0.0575539568345323,0.2014388489208633,0.0071942446043165,0.014388489208633,0.0071942446043165,0.1223021582733813,1,2.0,9,java,Java/122,122,-0.9126737949692114
1,1,2,1,3,0,1,0,1,3,4,2,10,26,6,5,10,184,122,62,13,0.6630434782608695,0.3369565217391304,0.0217391304347826,0.0163043478260869,0.1413043478260869,0.0271739130434782,0.0108695652173913,0.0271739130434782,0.0706521739130434,5,1.0,22,java,Java/123,123,0.5516615281093904
1,1,12,7,4,0,3,0,6,18,18,4,22,70,10,4,36,454,316,138,13,0.6960352422907489,0.3039647577092511,0.0154185022026431,0.039647577092511,0.1541850220264317,0.0088105726872246,0.026431718061674,0.0088105726872246,0.0286343612334801,8,1.0,38,java,Java/124,124,5.275071434736062
1,1,2,1,3,0,0,0,3,8,8,1,4,29,6,1,8,195,135,60,17,0.6923076923076923,0.3076923076923077,0.0153846153846153,0.041025641025641,0.1487179487179487,0.0051282051282051,0.0102564102564102,0.0051282051282051,0.0871794871794871,4,1.0,19,java,Java/125,125,0.41787115093257443
1,1,4,2,2,1,0,0,3,7,8,0,7,32,4,1,7,192,130,62,14,0.6770833333333334,0.3229166666666667,0.015625,0.0364583333333333,0.1666666666666666,0.0052083333333333,0.0208333333333333,0.0052083333333333,0.0729166666666666,4,1.0,17,java,Java/126,126,0.43909341720365097
1,2,8,4,4,1,0,0,5,6,6,0,7,34,6,0,14,237,162,75,11,0.6835443037974683,0.3164556962025316,0.0210970464135021,0.0253164556962025,0.1434599156118143,0.0,0.0337552742616033,0.0,0.0464135021097046,6,2.0,24,java,Java/127,127,1.4781743810672299
1,1,2,1,2,0,0,0,3,12,12,0,6,34,3,0,7,210,141,69,18,0.6714285714285714,0.3285714285714285,0.0095238095238095,0.0571428571428571,0.1619047619047619,0.0,0.0095238095238095,0.0,0.0857142857142857,3,1.0,14,java,Java/128,128,0.31807553596644955
1,2,14,7,6,3,0,0,1,18,20,1,18,78,11,7,16,444,300,144,20,0.6756756756756757,0.3243243243243243,0.0202702702702702,0.0405405405405405,0.1756756756756756,0.0157657657657657,0.0315315315315315,0.0157657657657657,0.045045045045045,10,2.0,37,java,Java/129,129,4.8002069598831065
1,1,4,2,2,1,0,0,2,8,9,0,12,33,5,2,13,220,149,71,19,0.6772727272727272,0.3227272727272727,0.0136363636363636,0.0363636363636363,0.15,0.009090909090909,0.0181818181818181,0.009090909090909,0.0863636363636363,4,1.0,18,java,Java/130,130,0.8774944021340059
1,1,5,3,2,0,0,0,2,2,2,2,4,22,5,2,7,143,96,47,11,0.6713286713286714,0.3286713286713286,0.0139860139860139,0.0139860139860139,0.1538461538461538,0.0139860139860139,0.0349650349650349,0.0139860139860139,0.0769230769230769,3,1.0,19,java,Java/131,131,-0.2577492484611845
1,1,8,5,2,1,0,0,1,7,9,1,6,40,6,4,4,227,154,73,13,0.6784140969162996,0.3215859030837004,0.013215859030837,0.0308370044052863,0.1762114537444934,0.0176211453744493,0.0352422907488986,0.0176211453744493,0.0572687224669603,4,1.0,22,java,Java/132,132,0.9647671426914981
1,1,0,0,0,0,0,0,1,6,6,0,1,22,1,0,0,108,72,36,15,0.6666666666666666,0.3333333333333333,0.0,0.0555555555555555,0.2037037037037037,0.0,0.0,0.0,0.1388888888888889,1,1.0,7,java,Java/133,133,-1.6164563157059373
1,1,4,2,0,0,0,0,1,4,4,0,3,20,1,0,5,113,77,36,11,0.6814159292035398,0.3185840707964602,0.0,0.0353982300884955,0.1769911504424778,0.0,0.0353982300884955,0.0,0.0973451327433628,1,1.0,9,java,Java/134,134,-1.2390383844313675
1,1,3,2,1,0,1,0,1,3,3,2,3,22,3,2,4,125,83,42,13,0.664,0.336,0.016,0.024,0.176,0.016,0.024,0.016,0.104,3,1.0,14,java,Java/135,135,-0.42817840869653495
1,1,8,4,2,0,0,0,1,15,15,2,4,47,3,2,4,255,172,83,13,0.6745098039215687,0.3254901960784314,0.0078431372549019,0.0588235294117647,0.1843137254901961,0.0078431372549019,0.0313725490196078,0.0078431372549019,0.0509803921568627,3,1.0,17,java,Java/136,136,0.9438739789879684
