function_count,parameter_count,variable_count,declaration_count,if_count,for_count,while_count,switch_count,return_count,call_count,argument_count,assignment_count,binary_expression_count,identifier_count,block_count,expression_count,literal_count,ast_nodes,leaf_nodes,internal_nodes,max_depth,leaf_ratio,internal_ratio,branch_density,call_density,identifier_density,expression_density,variable_density,statement_density,nesting_factor,cyclomatic_estimate,avg_parameters,language,repository,function,SSI
2,2,3,3,1,0,0,0,1,2,2,2,1,40,3,4,2,171,118,53,17,0.6900584795321637,0.3099415204678362,0.0058479532163742,0.0116959064327485,0.2339181286549707,0.023391812865497,0.0175438596491228,0.023391812865497,0.0994152046783625,2,1.0,javascript,mphasize/sails-generate-ember-blueprints,,-0.32549041230461934
9,9,5,5,14,0,0,0,6,16,16,16,7,112,26,27,9,636,423,213,22,0.6650943396226415,0.3349056603773584,0.0220125786163522,0.0251572327044025,0.1761006289308176,0.0424528301886792,0.0078616352201257,0.0424528301886792,0.0345911949685534,15,1.0,javascript,adrai/devicestack,,8.420454020647897
2,2,1,1,1,0,0,0,1,4,4,0,1,16,3,2,1,81,53,28,13,0.654320987654321,0.345679012345679,0.0123456790123456,0.0493827160493827,0.1975308641975308,0.0246913580246913,0.0123456790123456,0.0246913580246913,0.1604938271604938,2,1.0,javascript,allex-servercore-libs/servicepack,distinctElements,-1.3495673753853696
1,1,15,15,12,0,0,0,3,17,17,29,29,239,18,38,30,1047,722,325,19,0.6895893027698186,0.3104106972301815,0.0114613180515759,0.0162368672397325,0.2282712511938873,0.0362941738299904,0.0143266475644699,0.0362941738299904,0.0181470869149952,13,1.0,javascript,itsa/itsa-event,,10.80915478174207
5,5,2,2,0,0,0,0,5,12,12,0,2,34,5,0,2,168,110,58,19,0.6547619047619048,0.3452380952380952,0.0,0.0714285714285714,0.2023809523809523,0.0,0.0119047619047619,0.0,0.1130952380952381,1,1.0,javascript,reaganthomas/algebra.laws,associativity,0.4205788428565205
3,3,11,11,7,0,0,0,6,25,25,11,21,189,12,12,18,814,561,253,14,0.6891891891891891,0.3108108108108108,0.0085995085995086,0.0307125307125307,0.2321867321867322,0.0147420147420147,0.0135135135135135,0.0147420147420147,0.0171990171990172,8,1.0,javascript,hex7c0/browser-language,language,7.411360114730739
1,1,0,0,0,0,0,0,0,1,1,3,0,12,1,3,0,52,35,17,8,0.6730769230769231,0.3269230769230769,0.0,0.0192307692307692,0.2307692307692307,0.0576923076923076,0.0,0.0576923076923076,0.1538461538461538,1,1.0,javascript,mantoni/glob-tree.js,SingleStarIterator,-2.3180632072100784
1,1,2,2,1,0,0,0,1,5,5,2,3,26,2,4,5,127,84,43,12,0.6614173228346457,0.3385826771653543,0.0078740157480314,0.0393700787401574,0.2047244094488189,0.0314960629921259,0.0157480314960629,0.0314960629921259,0.0944881889763779,2,1.0,javascript,glennjones/microformat-shiv,,-0.7997001356637337
3,3,7,7,9,0,0,0,4,14,14,3,17,98,13,10,5,451,304,147,19,0.6740576496674058,0.3259423503325942,0.0199556541019955,0.0310421286031042,0.2172949002217294,0.0221729490022172,0.0155210643015521,0.0221729490022172,0.0421286031042128,10,1.0,javascript,kaola-fed/megalo,defineReactive$$1,4.686343987927
2,2,1,1,3,0,0,0,0,8,8,6,1,53,2,8,6,248,167,81,16,0.6733870967741935,0.3266129032258064,0.0120967741935483,0.032258064516129,0.2137096774193548,0.032258064516129,0.0040322580645161,0.032258064516129,0.064516129032258,4,1.0,javascript,rbuas/memodb,MemoDB,0.6372119605330295
3,3,8,8,3,1,0,0,3,7,7,6,7,72,5,9,1,299,210,89,19,0.7023411371237458,0.2976588628762542,0.0133779264214046,0.0234113712374581,0.2408026755852843,0.0301003344481605,0.0267558528428093,0.0301003344481605,0.0635451505016722,5,1.0,javascript,Alhadis/DOMTokenList,,2.5221516832521145
4,4,6,6,5,0,0,0,1,9,9,4,9,49,10,7,18,341,228,113,21,0.6686217008797654,0.3313782991202346,0.0146627565982404,0.0263929618768328,0.1436950146627566,0.0205278592375366,0.0175953079178885,0.0205278592375366,0.0615835777126099,6,1.0,javascript,perry-mitchell/webdav-fs,,2.8556995376322414
4,4,7,7,10,0,0,0,5,20,20,13,15,93,15,15,20,555,375,180,28,0.6756756756756757,0.3243243243243243,0.018018018018018,0.036036036036036,0.1675675675675675,0.027027027027027,0.0126126126126126,0.027027027027027,0.0504504504504504,11,1.0,javascript,SimonRichardson/squishy-pants,fo,6.666613383369393
1,1,0,0,2,0,0,0,1,3,3,3,3,20,1,5,3,134,89,45,11,0.664179104477612,0.3358208955223881,0.0149253731343283,0.0223880597014925,0.1492537313432835,0.0373134328358208,0.0,0.0373134328358208,0.0820895522388059,3,1.0,javascript,iuap-design/tinper-neoui-grid,,-0.9353329059167308
3,3,2,2,0,0,0,0,1,5,5,0,0,17,3,4,0,94,59,35,12,0.6276595744680851,0.3723404255319149,0.0,0.0531914893617021,0.1808510638297872,0.0425531914893617,0.0212765957446808,0.0425531914893617,0.1276595744680851,1,1.0,javascript,sofa/sofa,,-1.2165386404266754
1,1,0,0,0,0,0,0,0,2,2,3,1,13,1,5,2,77,51,26,7,0.6623376623376623,0.3376623376623376,0.0,0.0259740259740259,0.1688311688311688,0.0649350649350649,0.0,0.0649350649350649,0.0909090909090909,1,1.0,javascript,deanlandolt/endo,UnauthorizedError,-1.9253169266163959
1,1,3,3,1,0,0,1,1,3,3,4,0,24,3,4,24,221,154,67,13,0.6968325791855203,0.3031674208144796,0.004524886877828,0.0135746606334841,0.1085972850678733,0.0180995475113122,0.0135746606334841,0.0180995475113122,0.0588235294117647,2,1.0,javascript,Zeindelf/utilify-js,isEmpty,0.15320755249360862
2,2,5,5,0,0,0,0,2,8,8,3,6,46,2,4,11,203,145,58,12,0.7142857142857143,0.2857142857142857,0.0,0.0394088669950738,0.2266009852216748,0.0197044334975369,0.0246305418719211,0.0197044334975369,0.0591133004926108,1,1.0,javascript,hustcc/slice.js,parseSliceString,0.3760931158595384
3,3,0,0,1,0,0,0,1,6,6,0,0,32,3,3,1,136,94,42,16,0.6911764705882353,0.3088235294117647,0.0073529411764705,0.0441176470588235,0.2352941176470588,0.0220588235294117,0.0,0.0220588235294117,0.1176470588235294,2,1.0,javascript,mapbox/hubdb,remove,-0.6847594740575528
2,2,3,3,2,1,0,0,4,4,4,1,3,31,5,1,3,160,112,48,12,0.7,0.3,0.01875,0.025,0.19375,0.00625,0.01875,0.00625,0.075,4,1.0,javascript,filerjs/filer,quantile,0.3165364651386536
1,1,2,2,1,1,0,0,0,1,1,0,2,15,2,1,1,63,44,19,9,0.6984126984126984,0.3015873015873015,0.0317460317460317,0.0158730158730158,0.238095238095238,0.0158730158730158,0.0317460317460317,0.0158730158730158,0.1428571428571428,3,1.0,javascript,MithrilJS/mithril.js,removeNodes,-1.3213338077914003
1,1,8,8,27,35,4,0,1,35,35,129,270,602,71,139,251,3355,2329,1026,22,0.694187779433681,0.3058122205663189,0.0196721311475409,0.0104321907600596,0.1794336810730253,0.0414307004470938,0.0023845007451564,0.0414307004470938,0.0065573770491803,67,1.0,javascript,freedomjs/freedom,generateFrame,47.72197288523153
1,1,1,1,0,0,0,0,1,2,2,0,0,13,2,2,0,57,37,20,11,0.6491228070175439,0.3508771929824561,0.0,0.0350877192982456,0.2280701754385964,0.0350877192982456,0.0175438596491228,0.0350877192982456,0.1929824561403508,1,1.0,javascript,josdejong/mathjs,exclude,-2.198514500013534
1,1,0,0,1,0,0,0,0,3,3,1,1,24,1,3,0,83,56,27,9,0.6746987951807228,0.3253012048192771,0.0120481927710843,0.036144578313253,0.2891566265060241,0.036144578313253,0.0,0.036144578313253,0.108433734939759,2,1.0,javascript,catapult-project/catapult,doctypeInInitialMode,-1.6574700539400988
1,1,0,0,0,0,0,0,0,3,3,4,3,23,3,8,3,147,98,49,11,0.6666666666666666,0.3333333333333333,0.0,0.0204081632653061,0.1564625850340136,0.0544217687074829,0.0,0.0544217687074829,0.0748299319727891,1,1.0,javascript,Dafrok/BMapLib.TextIconOverlay,,-1.1249516369199126
1,1,3,3,2,1,0,0,2,0,0,6,10,33,4,4,8,174,118,56,13,0.6781609195402298,0.3218390804597701,0.0172413793103448,0.0,0.1896551724137931,0.0229885057471264,0.0172413793103448,0.0229885057471264,0.0747126436781609,4,1.0,javascript,tcorral/JSONC,crcTable,0.30396994353018825
1,1,1,1,0,0,0,0,1,11,11,0,0,28,1,1,2,135,87,48,17,0.6444444444444445,0.3555555555555555,0.0,0.0814814814814814,0.2074074074074074,0.0074074074074074,0.0074074074074074,0.0074074074074074,0.1259259259259259,1,1.0,javascript,MRN-Code/bookshelf-shield,validate,-1.0261508615051707
1,1,0,0,2,0,0,0,3,1,1,1,1,14,3,3,1,87,57,30,11,0.6551724137931034,0.3448275862068966,0.0229885057471264,0.0114942528735632,0.160919540229885,0.0344827586206896,0.0,0.0344827586206896,0.1264367816091954,3,1.0,javascript,tolokoban/ToloFrameWork,,-1.280906427527343
2,2,1,1,4,0,0,0,2,2,2,5,13,46,2,5,11,239,160,79,17,0.6694560669456067,0.3305439330543933,0.0167364016736401,0.00836820083682,0.1924686192468619,0.0209205020920502,0.00418410041841,0.0209205020920502,0.0711297071129707,5,1.0,javascript,nodejitsu/contour,links,0.8116202065475568
1,1,4,4,3,1,0,0,1,1,1,1,7,32,5,3,5,159,107,52,13,0.6729559748427673,0.3270440251572327,0.0251572327044025,0.0062893081761006,0.2012578616352201,0.0188679245283018,0.0251572327044025,0.0188679245283018,0.0817610062893081,5,1.0,javascript,owncloud/davclient.js,,0.2371845380236645
1,1,0,0,1,0,0,0,0,7,7,0,6,20,2,7,8,195,130,65,10,0.6666666666666666,0.3333333333333333,0.0051282051282051,0.0358974358974358,0.1025641025641025,0.0358974358974358,0.0,0.0358974358974358,0.0512820512820512,2,1.0,javascript,jonschlinkert/template,Base,-0.6848892442772041
2,2,0,0,2,0,0,0,0,4,4,2,1,22,4,4,0,129,85,44,16,0.6589147286821705,0.3410852713178294,0.0155038759689922,0.0310077519379844,0.1705426356589147,0.0310077519379844,0.0,0.0310077519379844,0.1240310077519379,3,1.0,javascript,googlearchive/node-big-rig,ModelIndices,-0.7843853301035864
4,4,12,12,3,1,0,0,0,25,25,21,14,184,8,30,15,824,550,274,19,0.6674757281553398,0.3325242718446602,0.0048543689320388,0.0303398058252427,0.2233009708737864,0.0364077669902912,0.0145631067961165,0.0364077669902912,0.0230582524271844,5,1.0,javascript,taoyuan/lwim,Font,7.414875537999117
3,3,0,0,1,0,0,0,1,8,8,0,0,20,5,3,3,126,82,44,20,0.6507936507936508,0.3492063492063492,0.0079365079365079,0.0634920634920634,0.1587301587301587,0.0238095238095238,0.0,0.0238095238095238,0.1587301587301587,2,1.0,javascript,shorelle/sw-api-js,makeRequest,-0.6220775226560412
1,1,4,4,0,0,0,0,1,4,4,0,2,21,1,1,1,91,61,30,9,0.6703296703296703,0.3296703296703296,0.0,0.0439560439560439,0.2307692307692307,0.0109890109890109,0.0439560439560439,0.0109890109890109,0.0989010989010989,1,1.0,javascript,chrisenytc/livi18n,,-1.321087928754925
1,1,1,1,0,0,0,0,1,3,3,0,0,8,1,0,2,59,40,19,9,0.6779661016949152,0.3220338983050847,0.0,0.0508474576271186,0.135593220338983,0.0,0.0169491525423728,0.0,0.1525423728813559,1,1.0,javascript,GeoXForm/esri-to-geojson,convertFieldName,-2.114034167638958
1,1,0,0,0,0,0,0,0,10,10,2,0,26,1,8,32,268,190,78,10,0.7089552238805971,0.291044776119403,0.0,0.0373134328358208,0.0970149253731343,0.0298507462686567,0.0,0.0298507462686567,0.0373134328358208,1,1.0,javascript,goldfire/howler.js,,-0.13461291706636644
1,1,1,1,0,0,0,0,1,3,3,1,0,12,1,3,3,59,39,20,7,0.6610169491525424,0.3389830508474576,0.0,0.0508474576271186,0.2033898305084746,0.0508474576271186,0.0169491525423728,0.0508474576271186,0.1186440677966101,1,1.0,javascript,baidu/san,readParenthesizedExpr,-1.9465060903223355
1,1,0,0,1,0,0,0,0,6,6,0,0,17,3,5,1,101,67,34,10,0.6633663366336634,0.3366336633663366,0.0099009900990099,0.0594059405940594,0.1683168316831683,0.0495049504950495,0.0,0.0495049504950495,0.099009900990099,2,1.0,javascript,robinpowered/robin-js-sdk-public,RobinApi,-1.3539862768170217
1,1,6,6,2,0,1,0,1,5,5,5,4,39,4,5,4,205,136,69,13,0.6634146341463415,0.3365853658536585,0.0146341463414634,0.024390243902439,0.1902439024390244,0.024390243902439,0.0292682926829268,0.024390243902439,0.0634146341463414,4,1.0,javascript,sbarwe/node-red-contrib-contextbrowser,copycontext,0.8824501375743112
1,1,4,4,2,0,0,0,1,0,0,8,4,28,3,9,2,172,114,58,10,0.6627906976744186,0.3372093023255814,0.0116279069767441,0.0,0.1627906976744186,0.0523255813953488,0.0232558139534883,0.0523255813953488,0.0581395348837209,3,1.0,javascript,clientIO/joint,,-0.08005336321284365
2,2,1,1,2,0,0,0,3,5,5,0,3,17,4,1,2,104,68,36,14,0.6538461538461539,0.3461538461538461,0.0192307692307692,0.048076923076923,0.1634615384615384,0.0096153846153846,0.0096153846153846,0.0096153846153846,0.1346153846153846,3,1.0,javascript,hilkenan/formgen-react,minValue,-0.6810837619834683
1,1,2,2,3,1,0,0,4,5,5,0,4,41,5,1,3,211,147,64,13,0.6966824644549763,0.3033175355450237,0.0189573459715639,0.0236966824644549,0.1943127962085308,0.0047393364928909,0.0094786729857819,0.0047393364928909,0.0616113744075829,5,1.0,javascript,ILLGrenoble/guacamole-common-js,asKeyArray,0.5346281373438764
1,1,0,0,1,0,0,0,1,5,5,1,4,20,2,2,2,115,76,39,16,0.6608695652173913,0.3391304347826087,0.008695652173913,0.0434782608695652,0.1739130434782608,0.017391304347826,0.0,0.017391304347826,0.1391304347826087,2,1.0,javascript,juliostanley/websdk,,-1.1921800921032297
1,1,0,0,1,0,0,0,1,3,3,1,0,13,2,5,0,87,58,29,10,0.6666666666666666,0.3333333333333333,0.0114942528735632,0.0344827586206896,0.1494252873563218,0.057471264367816,0.0,0.057471264367816,0.1149425287356321,2,1.0,javascript,fex-team/kity,,-1.5607288456346078
1,1,3,3,2,1,0,0,1,7,7,0,5,36,4,4,7,204,135,69,13,0.6617647058823529,0.3382352941176471,0.0147058823529411,0.034313725490196,0.1764705882352941,0.0196078431372549,0.0147058823529411,0.0196078431372549,0.0637254901960784,4,1.0,javascript,TerriaJS/terriajs,prefilterAddresses,0.30475299428466834
3,3,15,15,3,0,0,0,3,7,7,6,17,100,6,8,17,470,324,146,15,0.6893617021276596,0.3106382978723404,0.0063829787234042,0.0148936170212765,0.2127659574468085,0.0170212765957446,0.0319148936170212,0.0170212765957446,0.0319148936170212,4,1.0,javascript,fd/fd-angular-core,Component,3.9235659819952713
1,1,0,0,1,0,0,0,1,3,3,2,3,14,1,4,0,92,61,31,8,0.6630434782608695,0.3369565217391304,0.0108695652173913,0.0326086956521739,0.1521739130434782,0.0434782608695652,0.0,0.0434782608695652,0.0869565217391304,2,1.0,javascript,ryanstevens/deepobserve,Model,-1.5068346049811772
1,1,3,3,3,0,0,0,0,3,3,2,1,37,6,5,1,194,134,60,11,0.6907216494845361,0.3092783505154639,0.0154639175257731,0.0154639175257731,0.190721649484536,0.0257731958762886,0.0154639175257731,0.0257731958762886,0.056701030927835,4,1.0,javascript,apostle/apostle.js,,0.004331647103410276
1,1,0,0,0,0,0,0,1,3,3,0,0,13,1,0,0,48,34,14,12,0.7083333333333334,0.2916666666666667,0.0,0.0625,0.2708333333333333,0.0,0.0,0.0,0.25,1,1.0,javascript,remarkjs/remark,decodeRaw,-2.431487624725952
4,4,10,10,38,1,0,0,0,51,51,36,77,333,54,60,105,2186,1463,723,22,0.6692589204025617,0.3307410795974382,0.0178408051235132,0.0233302836230558,0.1523330283623055,0.0274473924977127,0.0045745654162854,0.0274473924977127,0.0100640439158279,40,1.0,javascript,crosswalk-project/crosswalk-app-tools,Manifest,24.64957516742943
1,3,3,3,4,1,0,0,1,9,9,2,8,46,11,7,16,309,207,102,26,0.6699029126213593,0.3300970873786408,0.0161812297734627,0.029126213592233,0.1488673139158576,0.0226537216828478,0.0097087378640776,0.0226537216828478,0.0841423948220064,6,3.0,javascript,feross/spoof,tryWindowsKey,2.272440091128764
1,1,7,7,6,1,0,1,0,30,30,5,18,83,8,17,46,620,409,211,19,0.6596774193548387,0.3403225806451613,0.0112903225806451,0.0483870967741935,0.1338709677419355,0.0274193548387096,0.0112903225806451,0.0274193548387096,0.0306451612903225,8,1.0,javascript,grasshopper-cms/grasshopper-core-nodejs,,5.724024816607149
1,1,0,0,1,0,0,0,0,7,7,0,5,15,3,4,10,129,85,44,14,0.6589147286821705,0.3410852713178294,0.0077519379844961,0.0542635658914728,0.1162790697674418,0.0310077519379844,0.0,0.0310077519379844,0.1085271317829457,2,1.0,javascript,tikonen/blog,updateProgress,-0.9608789282386023
1,1,1,1,1,0,0,1,2,0,0,4,10,17,2,4,26,161,114,47,11,0.7080745341614907,0.2919254658385093,0.0062111801242236,0.0,0.1055900621118012,0.0248447204968944,0.0062111801242236,0.0248447204968944,0.0683229813664596,2,1.0,javascript,yukik/koyomi,getShubun,-0.23965597943209352
1,1,1,1,2,0,0,0,0,8,8,4,2,48,4,6,4,213,141,72,18,0.6619718309859155,0.3380281690140845,0.0093896713615023,0.0375586854460093,0.2253521126760563,0.028169014084507,0.0046948356807511,0.028169014084507,0.0845070422535211,3,1.0,javascript,EclairJS/eclairjs,,0.15884862706684305
1,1,2,2,0,0,1,0,1,2,2,2,2,19,3,2,4,103,71,32,11,0.6893203883495146,0.3106796116504854,0.0097087378640776,0.0194174757281553,0.1844660194174757,0.0194174757281553,0.0194174757281553,0.0194174757281553,0.1067961165048543,2,1.0,javascript,koalyptus/TableFilter,ipAddress,-0.8724289900434026
3,3,0,0,4,0,0,0,0,6,6,4,3,25,7,10,10,189,125,64,15,0.6613756613756614,0.3386243386243386,0.0211640211640211,0.0317460317460317,0.1322751322751322,0.0529100529100529,0.0,0.0529100529100529,0.0793650793650793,5,1.0,javascript,levexis/grunt-selenium-webdriver,stop,0.6321252819445755
3,3,7,7,3,0,0,0,0,10,10,5,2,65,6,11,9,298,192,106,16,0.6442953020134228,0.3557046979865771,0.0100671140939597,0.0335570469798657,0.2181208053691275,0.0369127516778523,0.023489932885906,0.0369127516778523,0.0536912751677852,4,1.0,javascript,quantumpayments/media,bin,1.919953066483214
1,1,1,1,1,0,0,0,1,1,1,2,1,15,2,4,0,81,54,27,10,0.6666666666666666,0.3333333333333333,0.0123456790123456,0.0123456790123456,0.1851851851851851,0.0493827160493827,0.0123456790123456,0.0493827160493827,0.1234567901234567,2,1.0,javascript,wavesoft/jbb,,-1.5442582368961664
1,1,0,0,0,0,0,0,0,4,4,2,0,12,1,7,1,92,58,34,10,0.6304347826086957,0.3695652173913043,0.0,0.0434782608695652,0.1304347826086956,0.0760869565217391,0.0,0.0760869565217391,0.108695652173913,1,1.0,javascript,wellcaffeinated/PhysicsJS,,-1.8101878772190545
1,1,0,0,0,0,0,0,0,3,3,0,1,12,1,3,3,66,48,18,8,0.7272727272727273,0.2727272727272727,0.0,0.0454545454545454,0.1818181818181818,0.0454545454545454,0.0,0.0454545454545454,0.1212121212121212,1,1.0,javascript,eclipse/orion.client,Assertion,-1.9886795437520008
1,1,2,2,1,0,0,0,1,1,1,0,0,43,2,4,0,142,99,43,8,0.6971830985915493,0.3028169014084507,0.0070422535211267,0.0070422535211267,0.3028169014084507,0.028169014084507,0.0140845070422535,0.028169014084507,0.056338028169014,2,1.0,javascript,anseki/plain-overlay,getBBox,-1.033066984612654
1,1,1,1,2,0,0,0,2,4,4,2,1,23,1,2,4,110,74,36,9,0.6727272727272727,0.3272727272727272,0.0181818181818181,0.0363636363636363,0.209090909090909,0.0181818181818181,0.009090909090909,0.0181818181818181,0.0818181818181818,3,1.0,javascript,smartsheet-platform/smartsheet-javascript-sdk,buildRequestor,-0.9244618555462845
2,2,0,0,3,0,0,0,0,7,7,1,5,53,5,7,11,268,184,84,20,0.6865671641791045,0.3134328358208955,0.0111940298507462,0.0261194029850746,0.1977611940298507,0.0261194029850746,0.0,0.0261194029850746,0.0746268656716417,4,1.0,javascript,telligro/opal-nodes,checkEmail,0.7447711138347618
1,1,1,1,2,0,0,0,1,7,7,1,0,27,4,4,4,149,98,51,11,0.6577181208053692,0.3422818791946309,0.0134228187919463,0.046979865771812,0.1812080536912751,0.0268456375838926,0.0067114093959731,0.0268456375838926,0.0738255033557047,3,1.0,javascript,GoblinDBRocks/GoblinDB,add,-0.5471642064715951
1,1,1,1,3,0,0,0,1,3,3,3,5,17,4,4,6,131,86,45,11,0.6564885496183206,0.3435114503816794,0.0229007633587786,0.0229007633587786,0.1297709923664122,0.0305343511450381,0.0076335877862595,0.0305343511450381,0.0839694656488549,4,1.0,javascript,emmetio/emmet,,-0.4671412642405196
1,1,1,1,0,0,0,0,1,1,1,0,2,10,1,0,2,53,36,17,10,0.6792452830188679,0.320754716981132,0.0,0.0188679245283018,0.1886792452830188,0.0,0.0188679245283018,0.0,0.1886792452830188,1,1.0,javascript,treasonx/grunt-markdown,getTemplate,-2.2874581756452903
1,1,0,0,0,0,0,0,0,1,1,0,0,14,3,4,0,84,58,26,10,0.6904761904761905,0.3095238095238095,0.0,0.0119047619047619,0.1666666666666666,0.0476190476190476,0.0,0.0476190476190476,0.119047619047619,1,1.0,javascript,Tamersoul/magic-wand-js,,-1.9780123152167528
1,1,1,1,2,0,0,0,1,3,3,4,3,29,4,4,5,164,115,49,11,0.7012195121951219,0.298780487804878,0.0121951219512195,0.0182926829268292,0.1768292682926829,0.024390243902439,0.0060975609756097,0.024390243902439,0.0670731707317073,3,1.0,javascript,cubehouse/PSNjs,GetHeaders,-0.4003154983339056
2,2,0,0,0,0,0,0,0,1,1,1,0,10,2,2,0,42,28,14,11,0.6666666666666666,0.3333333333333333,0.0,0.0238095238095238,0.238095238095238,0.0476190476190476,0.0,0.0476190476190476,0.2619047619047619,1,1.0,javascript,switer/chainjs,setAlltoNoop,-2.5696671340192236
1,1,0,0,2,0,0,0,3,0,0,0,3,15,1,0,3,80,54,26,11,0.675,0.325,0.025,0.0,0.1875,0.0,0.0,0.0,0.1375,3,1.0,javascript,SheetJS/js-xlsx,get_get_computed_style_function,-1.487545631037053
1,1,2,2,0,0,1,0,1,0,0,2,2,17,2,2,2,77,52,25,8,0.6753246753246753,0.3246753246753247,0.0129870129870129,0.0,0.2207792207792207,0.0259740259740259,0.0259740259740259,0.0259740259740259,0.1038961038961039,2,1.0,javascript,eslint/eslint,doesMemberExpressionContainCallExpression,-1.2383161901463726
1,1,4,4,2,0,0,0,2,4,4,0,2,31,3,1,1,133,89,44,12,0.6691729323308271,0.3308270676691729,0.0150375939849624,0.0300751879699248,0.2330827067669172,0.0075187969924812,0.0300751879699248,0.0075187969924812,0.0902255639097744,3,1.0,javascript,ncuillery/angular-breadcrumb,,-0.45506043012769987
2,2,0,0,2,0,0,0,0,5,5,3,1,23,4,6,2,114,79,35,12,0.6929824561403509,0.3070175438596491,0.0175438596491228,0.043859649122807,0.2017543859649122,0.0526315789473684,0.0,0.0526315789473684,0.1052631578947368,3,1.0,javascript,solderjs/osx-wifi-volume-remote,set,-0.6529358557142566
1,1,1,1,1,0,0,0,1,2,2,2,1,20,3,2,5,107,74,33,10,0.6915887850467289,0.308411214953271,0.0093457943925233,0.0186915887850467,0.1869158878504672,0.0186915887850467,0.0093457943925233,0.0186915887850467,0.0934579439252336,2,1.0,javascript,TerriaJS/terriajs,buildRequestData,-1.206410500896365
1,1,0,0,2,0,0,0,1,6,6,9,1,31,1,11,2,173,113,60,8,0.653179190751445,0.3468208092485549,0.0115606936416184,0.0346820809248554,0.1791907514450867,0.0635838150289017,0.0,0.0635838150289017,0.0462427745664739,3,1.0,javascript,WorldMobileCoin/wmcc-core,VersionPacket,-0.3054388483691832
1,1,3,3,1,1,0,0,2,10,10,0,11,52,3,5,12,271,183,88,18,0.6752767527675276,0.3247232472324723,0.007380073800738,0.03690036900369,0.1918819188191882,0.018450184501845,0.011070110701107,0.018450184501845,0.066420664206642,3,1.0,javascript,BioPhoton/angular1-star-rating,bulkCopy,0.9763624739997914
1,1,2,2,0,0,0,0,1,5,5,0,2,19,1,1,0,87,57,30,11,0.6551724137931034,0.3448275862068966,0.0,0.057471264367816,0.2183908045977011,0.0114942528735632,0.0229885057471264,0.0114942528735632,0.1264367816091954,1,1.0,javascript,Tamersoul/magic-wand-js,,-1.5888546899199802
3,3,6,6,3,1,0,0,1,8,8,6,10,56,7,9,11,310,209,101,16,0.6741935483870968,0.3258064516129032,0.0129032258064516,0.0258064516129032,0.1806451612903225,0.0290322580645161,0.0193548387096774,0.0290322580645161,0.0516129032258064,5,1.0,javascript,lujintan/sherrie-cmd-scaffold,asyncLoad,2.304372786797626
1,1,1,1,0,1,0,0,1,1,1,2,3,16,2,1,2,69,48,21,11,0.6956521739130435,0.3043478260869565,0.0144927536231884,0.0144927536231884,0.2318840579710145,0.0144927536231884,0.0144927536231884,0.0144927536231884,0.1594202898550724,2,1.0,javascript,primus/primus,decode,-1.528365487942287
1,1,3,3,1,0,0,0,0,4,4,1,7,42,2,2,6,175,119,56,10,0.68,0.32,0.0057142857142857,0.0228571428571428,0.24,0.0114285714285714,0.0171428571428571,0.0114285714285714,0.0571428571428571,2,1.0,javascript,niallo/deadlift,updateStatus,-0.5255789140976252
1,1,1,1,3,0,0,0,1,0,0,2,3,17,4,3,2,98,64,34,13,0.6530612244897959,0.3469387755102041,0.0306122448979591,0.0,0.173469387755102,0.0306122448979591,0.010204081632653,0.0306122448979591,0.1326530612244898,4,1.0,javascript,KirinJS/kirin-build,,-0.9114976243250101
2,2,12,12,9,0,0,0,6,15,15,12,32,104,12,12,58,786,545,241,19,0.693384223918575,0.3066157760814249,0.0114503816793893,0.0190839694656488,0.1323155216284987,0.015267175572519,0.015267175572519,0.015267175572519,0.0241730279898218,10,1.0,javascript,elastic/elasticsearch-js,buildUpdate,7.574894183452956
1,2,1,1,1,0,0,0,0,5,5,0,0,18,3,4,4,111,76,35,13,0.6846846846846847,0.3153153153153153,0.009009009009009,0.045045045045045,0.1621621621621621,0.036036036036036,0.009009009009009,0.036036036036036,0.1171171171171171,2,2.0,javascript,percy/ember-percy,finalizeBuildOnce,-1.11494636971748
1,1,5,5,4,1,0,0,5,8,8,2,11,61,6,2,16,357,245,112,11,0.6862745098039216,0.3137254901960784,0.0140056022408963,0.0224089635854341,0.1708683473389355,0.0056022408963585,0.0140056022408963,0.0056022408963585,0.0308123249299719,6,1.0,javascript,emailjs/emailjs-mime-types,detectExtension,2.1522759744731
2,2,0,0,4,0,0,0,2,5,5,6,5,42,8,7,4,253,169,84,24,0.6679841897233202,0.3320158102766798,0.0158102766798418,0.0197628458498023,0.1660079051383399,0.0276679841897233,0.0,0.0276679841897233,0.0948616600790513,5,1.0,javascript,airbrite/muni,,1.1902153768644734
1,1,2,2,1,0,0,0,0,4,4,3,7,31,4,4,6,176,119,57,14,0.6761363636363636,0.3238636363636363,0.0056818181818181,0.0227272727272727,0.1761363636363636,0.0227272727272727,0.0113636363636363,0.0227272727272727,0.0795454545454545,2,1.0,javascript,flipside/gulp-graphql,,-0.39208066579403056
2,2,2,2,5,1,0,0,2,5,5,2,13,34,8,4,17,239,164,75,12,0.6861924686192469,0.3138075313807531,0.0251046025104602,0.0209205020920502,0.1422594142259414,0.0167364016736401,0.00836820083682,0.0167364016736401,0.0502092050209205,7,1.0,javascript,SAP/openui5,tokenizeSingleQuotedString,1.5256484999517914
