language,repository_name,func_name,LOC,Cyclomatic_Complexity
python,dreipol/djangocms-spa,DjangoCmsMixin.get_placeholder_field_names,5,3
python,facetoe/zenpy,UserApi.group_memberships,8,2
python,nateshmbhat/pyttsx3,Engine._init__,15,2
python,Carbonara-Project/Guanciale,binary_search,14,4
python,pantsbuild/pants,_DependentGraph._validate,10,4
python,saltstack/salt,_get_patches,13,3
python,google/grr,Factory.Create,70,15
python,AndrewAnnex/SpiceyPy,diags2,16,1
python,razorpay/razorpay-python,Client.delete,6,1
python,CitrineInformatics/pif-dft,PwscfParser._is_converged,9,7
python,fprimex/zdesk,ZendeskAPI.problems_autocomplete,12,3
python,helixyte/everest,get_nested_attribute,15,3
python,scott-griffiths/bitstring,ConstBitStream.peek,13,5
python,shunsukeaihara/pyssp,lpr_kurtosis,12,2
python,hazelcast/hazelcast-python-client,MultiMap.contains_key,12,3
python,pzs741/TEDT,list_mapping,28,6
python,codenerix/django-codenerix,objectatrib,20,4
python,praekelt/django-moderator,CommentAdmin.queryset,16,2
python,DataDog/integrations-core,Server.send_message_with_response,77,11
python,Erotemic/utool,safe_listget,8,4
python,LuqueDaniel/pybooru,DanbooruApi_Mixin.post_flag_list,14,2
python,pybel/pybel,NetworkManager.has_name_version,3,2
python,larsmans/seqlearn,validate_lengths,24,3
python,thomasballinger/trellocardupdate,TrelloUpdater.ask_for_board_id,7,12
python,atztogo/phonopy,write_dftbp,34,4
python,bcbio/bcbio-nextgen,_write_config_file,15,2
python,illagrenan/django-upload-path,auto_cleaned_path_stripped_uuid4,13,1
python,openeemeter/eeweather,ISDStation.load_tmy3_hourly_temp_data,23,2
python,wummel/linkchecker,from_text,17,4
python,4Catalyzer/flask-resty,Api.add_resource,68,14
python,google/grr,GRRHunt.ProcessClientResourcesStats,17,2
python,GoogleCloudPlatform/cloud-debug-python,PythonBreakpoint._BreakpointEvent,42,13
python,epfl-lts2/pygsp,IOMixIn.from_networkx,65,10
python,apple/turicreate,StyleTransfer.export_coreml,88,6
python,SuperCowPowers/workbench,VTQuery.execute,28,11
python,brentp/cruzdb,Genome.create_url,23,6
python,cameronbwhite/Flask-CAS,create_cas_login_url,23,2
python,poppy-project/pypot,simxSetFloatingParameter,5,1
python,SiLab-Bonn/pyBAR,get_charge,13,5
python,QualiSystems/cloudshell-networking-devices,ConfigurationRunner._validate_configuration_type,7,2
python,openmicroanalysis/pyxray,convert_formula_to_atomic_fractions,22,4
python,GoogleCloudPlatform/appengine-gcs-client,posix_to_dt_str,11,1
python,philgyford/django-spectator,WorkMixin.get_work_kind,7,2
python,diging/tethne,write_documents,32,10
python,StanfordVL/robosuite,Keyboard.on_release,12,5
python,PlaidWeb/Publ,View._get_count_pagination,25,10
python,aiven/pghoard,PGHoard.check_backup_count_and_state,25,6
python,njharman/die,Roll.remove_die,6,2
python,androguard/androguard,Session.get_classes,9,3
python,10gen/mongo-orchestration,ReplicaSet.restart,8,2
python,onnx/onnxmltools,register_shape_calculator,10,3
python,skoczen/will,RoomsPlugin.list_rooms,4,2
python,metric-learn/metric-learn,_PairsClassifierMixin.decision_function,22,5
python,Autodesk/aomi,secretfile_args,32,1
python,tanghaibao/jcvi,insertionpairs,38,10
python,satellogic/telluric,_stack_bands,26,2
python,materialsvirtuallab/monty,WildCard.match,8,4
python,bfrog/whizzer,MsgPackProtocol.data,8,2
python,csparpa/pyowm,OWM25.weather_at_places_in_bbox,48,10
python,allenai/allennlp,create_serialization_dir,62,16
python,senseobservationsystems/commonsense-python-lib,SenseAPI.OauthAuthorizeApplication,26,7
python,geertj/gruvi,Stream.close,12,3
python,angr/angr,CallingConventionAnalysis._analyze_function,21,5
python,zalando/patroni,Retry.copy,5,1
python,bihealth/vcfpy,QuotedStringSplitter.run,25,3
python,dtmilano/AndroidViewClient,ViewClient.__updateNavButtons,19,5
python,thunder-project/thunder,Series.min,5,1
python,bokeh/bokeh,read_url,10,2
python,inspirehep/inspire-crawler,get_job_logs,26,4
python,mozilla/python-zeppelin,MarkdownConverter.convert,8,1
python,fabiocaccamo/django-maintenance-mode,need_maintenance_response,101,35
python,BD2KGenomics/toil-scripts,download_shared_files,14,3
python,Jayin/ETipsService,WyuNews.get_news_content,10,1
python,dlintott/gns3-converter,Node.add_slot_ports,27,6
python,mila/pyoo,VerticalCellRange.__get_values,7,1
python,DAI-Lab/Copulas,Edge.sort_edge,8,1
python,kodexlab/reliure,Optionable.get_option_value,9,2
python,numenta/htmresearch,_sampleRange,10,3
python,opennode/waldur-core,CreationTimeStatsView.list,19,7
python,jtwhite79/pyemu,setup_sfr_reach_parameters,104,19
python,data61/clkhash,IntegerSpec.validate,36,6
python,TaylorSMarks/playsound,_playsoundWin,33,4
python,clusterpoint/python-client-api,Response.get_content_string,4,2
python,line/line-bot-sdk-python,LineBotApi.set_rich_menu_image,19,2
python,cons3rt/pycons3rt,is_aws,31,8
python,bitesofcode/projexui,XTimerLabel.reset,8,1
python,creare-com/pydem,DEMProcessor._plot_debug_slopes_directions,52,2
python,Yelp/kafka-utils,PartitionCountBalancer.decommission_brokers,21,5
python,peepall/FancyLogger,FancyLogger.info,10,2
python,adafruit/Adafruit_Python_LED_Backpack,Matrix8x16.set_pixel,8,4
python,ejeschke/ginga,GingaShell.prev_img,9,2
python,nickoala/telepot,include_callback_query_chat_id,13,1
python,ejeschke/ginga,ImageViewBase.getwin_buffer,9,2
python,openstack/horizon,UpdateProject._update_project,27,5
python,saltstack/salt,import_,95,20
python,quora/qcore,assert_in,3,2
python,eyurtsev/FlowCytometryTools,save,15,3
python,nitmir/django-cas-server,LogoutView.init_get,9,1
python,NuGrid/NuGridPy,se.get_elemental_abunds,34,10
python,Microsoft/azure-devops-python-api,IdentityClient.read_member,22,4
python,twilio/twilio-python,CountryList.page,38,2
python,PyCQA/pydocstyle,ConventionChecker.check_no_blank_before,14,4
python,angr/pyvex,IRSB.extend,67,18
python,yueyoum/social-oauth,Router.add,56,24
python,brocade/pynos,brocade_interface_ext.get_interface_detail_output_interface_wavelength,16,1
python,lemieuxl/pyplink,PyPlink.seek,13,3
python,DeepHorizons/iarm,UnconditionalBranch.BL,13,3
python,benhoff/pluginmanager,PluginInterface.add_plugin_directories,10,2
python,honzamach/pydgets,TableWidget.table_measure,17,3
python,tanghaibao/jcvi,genestatus,23,6
python,chaosmail/python-fs,list,6,4
python,m32/endesive,Template.load_elements,5,2
python,PmagPy/PmagPy,MagMainFrame.set_dm,23,4
python,modin-project/modin,BasePandasDataset.rank,40,4
python,satori-ng/hooker,EventList.append,24,7
python,iotile/coretools,AWSIOTDeviceAdapter._bind_topics,12,3
python,flowersteam/explauto,CMADataLogger.downsampling,37,6
python,apple/turicreate,plot_tree,33,3
python,janpipek/physt,is_bin_subset,16,5
python,shawnsilva/steamwebapi,_SteamWebAPI.retrieve_request,10,2
python,tcalmant/ipopo,ServiceRegistrationHandler.on_property_change,10,2
python,sammchardy/python-kucoin,Client.cancel_all_orders,18,2
python,vallis/libstempo,solve_coupled_ecc_solution,20,2
python,openego/ding0,assign_bus_results,25,9
python,pydata/xarray,_contains_cftime_datetimes,17,6
python,secdev/scapy,LargeTlvBuilder.get_data,7,3
javascript,Spiffyk/twitch-node-sdk,getStatus,18,7
javascript,Tamersoul/magic-wand-js,,19,4
javascript,Accela-Inc/accela-rest-nodejs,setAuthType,19,4
javascript,rowanmanning/thingme,createWebservice,14,1
javascript,ariatemplates/ariatemplates,,31,5
javascript,cp2017/sign,,20,4
javascript,eclipse/orion.client,run,6,3
javascript,nodeGame/nodegame-server,strGetter,17,6
javascript,neyric/webhookit,,26,12
javascript,alonbardavid/coffee-script-mapped,handleUncaughtExceptions,26,7
javascript,hebcal/hebcal-js,hebElapsedDays,18,9
javascript,ssbc/patchwork,onlyFollowing,14,5
javascript,brynbellomy/otis,switchTab,22,6
javascript,5long/roil,,27,10
javascript,sociomantic-tsunami/nessie-ui,,22,8
javascript,keleko34/czosnek,attachExtensions,11,1
javascript,neyric/webhookit,,22,8
javascript,rhdeck/yarnif,useYarn,9,4
javascript,melonjs/melonJS,soundLoadError,20,5
javascript,ten1seven/jRespond,,16,11
javascript,saltfactory/passport-tistory,TistoryStrategy,43,13
javascript,AppGeo/cartodb,toSQL,24,8
javascript,apache/incubator-echarts,run,62,9
javascript,freiksenet/react-kinetic,,13,1
javascript,stampit-org/stamp,,12,1
javascript,baidu/san,loadModule,72,14
javascript,mage/mage,Store,8,1
javascript,reelyactive/advlib,Identifier,29,17
javascript,InsideInc/node-pinterest-api,buildResponse,9,4
javascript,adamlofting/geckoboard-json,lineChart,47,15
javascript,firefox-devtools/debugger,wrapExpressionFromAst,16,1
javascript,julianburr/sketchtool-cli,runPluginWithIdentifier,19,6
javascript,mu29/react-radio-buttons,componentWillReceiveProps,9,4
javascript,pubkey/broadcast-channel,_handleMessagePing,64,17
javascript,jmjuanes/electron-ejs,ParsePath,17,3
javascript,chirashijs/chirashi,getStyleProp,8,4
javascript,Biyaheroes/bh-mj-issue,documentParser,28,8
javascript,dbowring/elm-forest,,12,2
javascript,ArnaudBuchholz/gpf-js,_onScroll,9,3
javascript,gallactic/gallactickeys,verifyAndDecrypt,11,3
javascript,canjs/can-view-scope,,41,12
javascript,claudio-silva/grunt-angular-builder,warnAboutGlobalCode,23,5
javascript,jonschlinkert/normalize-config,copyNonfiles,9,4
javascript,pissang/claygl,,9,2
javascript,openaps/oref0,calculate_expected_delta,7,1
javascript,chapmanu/hb,,14,1
javascript,kentcdodds/genie,_repositionWishIdInEnteredMagicWordsArray,13,4
javascript,adobe/brackets,openDocument,7,4
javascript,firebase/angularfire,FirebaseStorage,40,2
javascript,throneteki/throneteki-deck-helper,formatDeckAsShortCards,19,6
javascript,boilerplates/scaffold,Scaffold,19,4
javascript,nodeca/pako,deflate_fast,114,26
javascript,apostrophecms/apostrophe,,3,1
javascript,dalekjs/dalek-internal-webdriver,,15,2
javascript,robgietema/twist,,9,2
javascript,goliatone/influx-line-protocol-parser,parse,52,7
javascript,Justineo/kolor,Octet,8,1
javascript,nolimits4web/dom7,es,39,7
javascript,clientIO/joint,,11,9
javascript,neyric/webhookit,,4,2
javascript,google/marzipano,async,16,3
javascript,joetidee/enzyme-react-intl,shallowWithIntl,5,1
javascript,ipfs-shipyard/peer-crdt,newPosId,19,7
javascript,Stitchuuuu/thread-promisify,Threadify,48,14
javascript,SAP/openui5,addUrlForSchema,17,5
javascript,leancloud/javascript-sdk,,17,5
javascript,namics/gondel,handleEvent,5,1
javascript,kaelzhang/neuron.js,get_module,22,7
javascript,gamedev-js/gfx.js,_commitCullMode,11,3
javascript,strongloop/microgateway-datastore,,67,15
javascript,SAP/openui5,,15,2
javascript,mphasize/sails-generate-ember-blueprints,,16,3
javascript,adrai/devicestack,,95,21
javascript,allex-servercore-libs/servicepack,distinctElements,9,2
javascript,itsa/itsa-event,,94,34
javascript,reaganthomas/algebra.laws,associativity,9,1
javascript,hex7c0/browser-language,language,87,27
javascript,mantoni/glob-tree.js,SingleStarIterator,5,1
javascript,glennjones/microformat-shiv,,10,5
javascript,kaola-fed/megalo,defineReactive$$1,57,25
javascript,rbuas/memodb,MemoDB,19,5
javascript,Alhadis/DOMTokenList,,38,8
javascript,perry-mitchell/webdav-fs,,31,11
javascript,SimonRichardson/squishy-pants,fo,68,31
javascript,iuap-design/tinper-neoui-grid,,12,6
javascript,sofa/sofa,,10,1
javascript,deanlandolt/endo,UnauthorizedError,7,1
javascript,Zeindelf/utilify-js,isEmpty,30,7
javascript,hustcc/slice.js,parseSliceString,16,7
javascript,mapbox/hubdb,remove,14,2
javascript,filerjs/filer,quantile,18,4
javascript,MithrilJS/mithril.js,removeNodes,6,3
javascript,freedomjs/freedom,generateFrame,315,79
javascript,josdejong/mathjs,exclude,7,1
javascript,catapult-project/catapult,doctypeInInitialMode,6,3
javascript,Dafrok/BMapLib.TextIconOverlay,,13,5
javascript,tcorral/JSONC,crcTable,18,9
javascript,MRN-Code/bookshelf-shield,validate,9,1
javascript,tolokoban/ToloFrameWork,,11,3
javascript,nodejitsu/contour,links,11,7
javascript,owncloud/davclient.js,,17,9
javascript,jonschlinkert/template,Base,11,7
javascript,googlearchive/node-big-rig,ModelIndices,12,4
javascript,taoyuan/lwim,Font,78,11
javascript,shorelle/sw-api-js,makeRequest,11,2
javascript,chrisenytc/livi18n,,7,3
javascript,GeoXForm/esri-to-geojson,convertFieldName,4,1
javascript,goldfire/howler.js,,16,1
javascript,baidu/san,readParenthesizedExpr,7,1
javascript,robinpowered/robin-js-sdk-public,RobinApi,11,2
javascript,sbarwe/node-red-contrib-contextbrowser,copycontext,21,6
javascript,clientIO/joint,,19,3
javascript,hilkenan/formgen-react,minValue,12,5
javascript,ILLGrenoble/guacamole-common-js,asKeyArray,26,7
javascript,juliostanley/websdk,,19,6
javascript,fex-team/kity,,10,2
javascript,TerriaJS/terriajs,prefilterAddresses,20,5
javascript,fd/fd-angular-core,Component,46,11
javascript,ryanstevens/deepobserve,Model,8,4
javascript,apostle/apostle.js,,25,6
javascript,remarkjs/remark,decodeRaw,6,1
javascript,crosswalk-project/crosswalk-app-tools,Manifest,221,67
javascript,feross/spoof,tryWindowsKey,35,9
javascript,grasshopper-cms/grasshopper-core-nodejs,,49,21
javascript,tikonen/blog,updateProgress,11,3
javascript,yukik/koyomi,getShubun,20,13
javascript,EclairJS/eclairjs,,12,4
javascript,koalyptus/TableFilter,ipAddress,11,3
javascript,levexis/grunt-selenium-webdriver,stop,25,7
javascript,quantumpayments/media,bin,31,7
javascript,wavesoft/jbb,,10,2
javascript,wellcaffeinated/PhysicsJS,,10,1
javascript,eclipse/orion.client,Assertion,5,2
javascript,anseki/plain-overlay,getBBox,12,2
javascript,smartsheet-platform/smartsheet-javascript-sdk,buildRequestor,10,3
javascript,telligro/opal-nodes,checkEmail,24,5
javascript,GoblinDBRocks/GoblinDB,add,13,3
javascript,emmetio/emmet,,13,7
javascript,treasonx/grunt-markdown,getTemplate,4,1
javascript,Tamersoul/magic-wand-js,,9,3
javascript,cubehouse/PSNjs,GetHeaders,22,7
javascript,switer/chainjs,setAlltoNoop,5,1
javascript,SheetJS/js-xlsx,get_get_computed_style_function,7,4
javascript,eslint/eslint,doesMemberExpressionContainCallExpression,9,2
javascript,ncuillery/angular-breadcrumb,,13,5
javascript,solderjs/osx-wifi-volume-remote,set,17,3
javascript,TerriaJS/terriajs,buildRequestData,16,2
javascript,WorldMobileCoin/wmcc-core,VersionPacket,16,3
javascript,BioPhoton/angular1-star-rating,bulkCopy,16,4
javascript,Tamersoul/magic-wand-js,,6,1
javascript,lujintan/sherrie-cmd-scaffold,asyncLoad,30,6
javascript,primus/primus,decode,7,2
javascript,niallo/deadlift,updateStatus,18,6
javascript,KirinJS/kirin-build,,12,6
javascript,elastic/elasticsearch-js,buildUpdate,108,26
javascript,percy/ember-percy,finalizeBuildOnce,19,2
javascript,emailjs/emailjs-mime-types,detectExtension,24,12
javascript,airbrite/muni,,19,10
javascript,flipside/gulp-graphql,,18,6
javascript,SAP/openui5,tokenizeSingleQuotedString,25,9
javascript,ariatemplates/ariatemplates,,76,16
javascript,project-sunbird/sunbird-telemetry-sdk,,164,25
javascript,stadt-bielefeld/wms-capabilities-tools,determineVersion,21,8
javascript,jfseb/mgnlq_er,expandTokenMatchesToSentences2,85,19
javascript,mongodb/node-mongodb-native,,19,3
javascript,sealice/koa2-ueditor,,23,4
javascript,EricCrosson/coinmarketcap-api,getMarketCaps,10,1
javascript,webdriverio/webdriverio,,17,5
javascript,deliciousinsights/fb-flo-brunch,setOptions,42,16
javascript,pissang/claygl,,5,1
javascript,Tamersoul/magic-wand-js,,10,3
javascript,LightCircle/LightCore,setUpdateListener,8,1
javascript,feathers-plus/feathers-authentication-management,AuthManagement,67,8
javascript,CocoonIO/cocoon-cloud-sdk,downloadProjectCompilation,32,8
javascript,apache/cordova-ios,getXcodeBuildArgs,59,22
javascript,ariatemplates/ariatemplates,,46,14
javascript,skerit/alchemy-styleboost,,14,4
javascript,bvalosek/grunt-infusionsoft,,23,3
javascript,taion/rrtr,listenBeforeLeavingRoute,36,10
javascript,ariatemplates/ariatemplates,,14,3
javascript,SAP/openui5,,10,7
javascript,ionic-team/ionic-app-scripts,,43,11
javascript,Mosho1/reacquire,searchCache,19,4
javascript,strongloop/strong-mq,CreateStomp,14,2
javascript,greggman/twgl.js,normalize,15,3
javascript,postmanlabs/postman-collection,,15,5
javascript,espruino/EspruinoTools,setStorageBufferFile,23,8
javascript,apache/cordova-plugin-file-transfer,,145,28
javascript,SeleniumHQ/selenium,configureExecutor,18,1
javascript,optimizely/javascript-sdk,,7,4
javascript,cast-org/figuration,,12,3
javascript,Microsoft/vscode,configureCommandlineSwitches,13,5
javascript,sociomantic-tsunami/nessie-ui,bidiSimplify,3,20
javascript,nfantone/mu-koan,bootstrap,30,4
javascript,splunk/splunk-sdk-javascript,correctFloat,9,2
javascript,splunk/splunk-sdk-javascript,brighten,15,6
javascript,o2team/athena,build,18,7
javascript,mtth/avsc,readHead,8,2
javascript,hl198181/neptune,,16,4
javascript,domvm/domvm,binaryFindLarger,27,10
javascript,NASAWorldWind/WebWorldWind,geodeticToGeocentric,35,13
javascript,karma-runner/karma,CaptureTimeoutLauncher,23,4
javascript,noderaider/repackage,setKey,5,2
javascript,Allenice/madoka,,18,4
javascript,vseryakov/backendjs,,5,1
javascript,mattmccray/blam.js,compile_fancy,20,8
javascript,bizdevfe/biz-ui,,17,6
javascript,CleverCloud/clever-tools,performPreorder,9,2
javascript,MrSwitch/hello.js,,16,2
javascript,saebekassebil/teoria,,4,1
javascript,kogarashisan/LiquidLava,,15,3
javascript,sbruchmann/fn-stack,FNStack,8,1
javascript,gitbrent/PptxGenJS,slide15,53,1
javascript,byron-dupreez/aws-core-utils,deleteKMS,8,2
javascript,RusticiSoftware/TinCanJS,EUCJPDecoder,81,23
javascript,aaronabramov/esfmt,short,11,3
javascript,ynab/ynab-sdk-js,,16,4
javascript,infrabel/themes-gnap,addOrSubtractDurationFromMoment,18,4
javascript,wellcaffeinated/PhysicsJS,,6,3
javascript,apache/incubator-echarts,BMapCoordSys,7,1
javascript,UXFoundry/hashdo,,102,28
javascript,balderdashy/waterline,,8,2
javascript,xiamidaxia/xiami,,56,16
javascript,neurospeech/web-atoms.js,,7,1
javascript,ColorlibHQ/AdminLTE,,29,3
javascript,TerriaJS/terriajs,loadConcepts,67,8
javascript,ryedog/stallion,,5,1
javascript,archilogic-com/3dio-js,normalizeInput,16,6
javascript,kaizhu256/node-utility2,is_false,10,8
javascript,mongoose-helpers/setup-db,addRoutes,5,1
javascript,vindm/procss,,29,10
javascript,stdarg/sprintf.js,parseFormatDescriptor,106,48
javascript,DeMille/dnssd.js,UnicastResponse,22,2
javascript,adrai/node-cqrs-saga,,15,4
javascript,Izhaki/nodemon-webpack-plugin,checkOutput,12,4
javascript,csbun/resize-image,getNewImageDimentions,21,8
javascript,stevebest/passport-vkontakte,VkontakteAuthorizationError,9,3
javascript,neyric/webhookit,,14,5
javascript,arendjr/selectivity,,15,6
javascript,jaggedsoft/node-binance-api,prices,5,3
javascript,zhanziyang/vue-croppa,reject,4,2
javascript,basisjs/basisjs,checkUrl,41,12
javascript,usrz/javascript-rodosha,Request,6,3
javascript,h1bomb/yo,procOptions,44,4
javascript,veo-labs/openveo-api,findDependencies,82,31
javascript,lennartcl/jsonm,tryPackErrorKeys,6,2
javascript,adobe/brackets,init,40,2
javascript,melonjs/melonJS,,10,4
javascript,kgryte/utils-ini-parse,parse,11,3
javascript,openlayers/openlayers,layersPBFReader,15,3
javascript,Tamersoul/magic-wand-js,,29,8
javascript,adobe/brackets,_removeAndInstall,11,2
javascript,bitnami/nami-utils,isFile,8,2
javascript,TooTallNate/node-wav,Writer,20,7
javascript,akabekobeko/npm-wpxml2md,Cell,8,4
javascript,cliffano/eggtart,Eggtart,10,4
javascript,multiplex/multiplex.js,toArray,6,3
javascript,prebid/Prebid.js,,34,10
javascript,octoblu/meshblu,,27,13
javascript,neyric/webhookit,,12,3
javascript,neurospeech/web-atoms.js,,13,3
javascript,clientIO/joint,,5,2
javascript,ariatemplates/ariatemplates,SkippedElementNavigationHandler,13,2
javascript,rpbouman/xmla4js,,4,2
javascript,stomita/node-salesforce,,10,1
javascript,neyric/webhookit,,14,6
javascript,titon/toolkit,,21,4
javascript,thx/brix-loader,query,58,19
javascript,blueberryapps/radium-bootstrap-grid,start,79,8
javascript,skaterdav85/validatorjs,,9,2
javascript,opendigitaleducation/sijil.js,endNode,7,2
javascript,eclipse/orion.client,,8,2
javascript,colinhemphill/pokenode,makeTheCall,13,5
javascript,eclipse/orion.client,,20,5
javascript,kalabox/kalabox,handle,10,2
javascript,Zizzamia/ng-tasty,,8,3
javascript,jurca/szn-options,updateItem,24,5
javascript,bipbop/bipbop-websocket,bundler,11,1
javascript,zerobias/telegram-mtproto,randBigInt,7,1
javascript,AlgoTrader/betfair-sports-api,encodeGetCurrentBets,144,3
javascript,spacemaus/postvox,checkStanza,49,11
javascript,zhuangchuming/co-multipart,multipart,59,16
javascript,jackbearheart/email-addresses,findNode,15,6
javascript,nodeGame/nodegame-server,addStepToBlock,15,4
javascript,ecomfe/rebas,compile,10,3
javascript,ryanramage/schema-couch-boilerplate,expression,41,15
javascript,eclipse/orion.client,parsebody,9,3
javascript,Mermade/oas-kit,objToGraph,42,6
javascript,ynab/ynab-sdk-js,,3,1
javascript,cargomedia/janus-gateway-js,Session,13,2
javascript,AndiDittrich/NodeMCU-Tool,hardreset,18,2
javascript,justadudewhohacks/face-recognition.js,predict,9,1
javascript,VKCOM/node-vk-call,repeater,21,3
javascript,looeee/npm-three-app,TubeGeometry,20,2
javascript,felixrieseberg/npm-windows-upgrade,runSimpleUpgrade,18,5
javascript,eventbrite/britecharts,getCurrentData,10,2
javascript,lorenwest/node-monitor,,16,2
javascript,berkeleybop/bbopx-js,_repaint_on_callback,196,13
javascript,nodeGame/nodegame-server,LanguageSelector,208,16
javascript,tencentyun/cos-js-sdk-v4,sliceInit,59,7
javascript,byron-dupreez/aws-core-utils,extractStageFromQualifiedResourceName,5,2
javascript,roofstock/ember-cli-data-export,parse_ws_xml,59,33
javascript,CyberAgent/beezlib,,4,1
javascript,nearform/udaru,update,23,6
javascript,postmanlabs/postman-collection,,32,12
javascript,tonistiigi/styler,,6,2
javascript,xavierpriour/grunt-stage,,9,3
javascript,prey/prey-node-client,,9,2
javascript,traverson/halfred,parseHalProperty,13,2
javascript,eaze/potluck-opentok-adapter,,25,13
javascript,matmanjs/matman-core,build,101,23
javascript,kissyteam/kissy-xtemplate,onSetAttrChange,8,2
javascript,ocombe/ocLazyLoad,,17,6
javascript,neyric/webhookit,,9,3
javascript,brianc/node-postgres,arrayString,19,9
javascript,Tamersoul/magic-wand-js,,36,11
javascript,christophebe/crawler.ninja,init,7,1
javascript,apache/cordova-osx,writeATSEntries,24,8
javascript,JanitorTechnology/selfapi,,12,4
javascript,SAP/openui5,,4,6
javascript,sendanor/nor-nopg,merge_objects_,7,2
javascript,stadt-bielefeld/wms-downloader,isValid,15,4
javascript,hex7c0/basic-authentication,basic_medium,16,7
javascript,MacKentoch/easyFormGenerator,emptyEdaFieldsModel,19,1
javascript,mapbox/eslint-plugin-react-filenames,getTokenBeforeClosingBracket,7,2
javascript,cjr--/qp-library,,5,1
javascript,substance/texture,_getFileRecord,37,8
javascript,tangdaohai/vue-happy-scroll,initBrowserSize,14,3
javascript,TerriaJS/terriajs,,222,39
javascript,Lanfei/websocket-lib,Client,85,21
javascript,eslint/eslint,resolveFileGlobPatterns,7,2
javascript,rstudio/shiny-server,forEachPromise_p,34,6
javascript,marklogic/node-client-api,notIn,13,5
javascript,ariatemplates/ariatemplates,,12,3
javascript,tonistiigi/styler,,25,5
javascript,carrascoMDD/asyncshell,,13,3
javascript,anseki/plain-draggable,move,35,14
javascript,jldec/pub-util,diff,7,7
javascript,objectivehtml/FlipClock,,7,2
javascript,sebhildebrandt/systeminformation,dockerContainerStatsSingle,63,23
javascript,pex-gl/pex-renderer,Animation,12,2
javascript,NaturalNode/natural,disambiguateRule2,10,3
javascript,SAP/openui5,,29,5
javascript,SAP/openui5,,5,4
javascript,ariatemplates/ariatemplates,getSiblings,26,1
javascript,eclipse/orion.client,,12,8
javascript,ILLGrenoble/guacamole-common-js,replayFrame,14,5
javascript,knownasilya/ember-leaflet-cartodb,,6,2
javascript,AndiDittrich/NodeMCU-Tool,devices,22,4
javascript,BonsaiDen/lithium,,13,3
javascript,canjs/can-connect,,12,3
javascript,Palmabit-IT/json-compiler,iterateArray,5,1
javascript,Ma3Route/node-sdk,passResponse,18,10
javascript,jhermsmeier/node-cyclic-32,crc32,28,4
javascript,ariatemplates/ariatemplates,,7,2
javascript,dagrejs/dagre,injectEdgeLabelProxies,11,3
javascript,straker/livingcss,parse_description,11,6
javascript,mrvisser/node-corporal,,4,1
javascript,akveo/nebular,redirect,6,5
javascript,borela/themeable,joinFlairs,16,4
javascript,samcday/node-clusterphone,constructMessageApi,46,9
javascript,eventbrite/britecharts,buildAxis,6,1
javascript,danielstjules/blankshield,addEventListener,20,5
javascript,ReactTraining/history,createBrowserHistory,233,32
javascript,mfranzke/datalist-polyfill,,21,8
javascript,alexgorbatchev/node-browser-builtins,validChunk,16,6
javascript,moleculerjs/moleculer,startWorkers,31,8
javascript,eclipse/orion.client,,6,2
javascript,CartoDB/carto-vl,tileRsys,4,1
javascript,Semantic-Org/Semantic-UI-CSS,,10,2
javascript,wunderbyte/grunt-spiritual-dox,globals,113,4
javascript,kentcdodds/nps,completionHandler,8,3
javascript,san650/ember-web-app,fuzzyPurgeRequireEntry,7,1
javascript,regularjs/regular,,22,8
javascript,welldone-software/gulp-durandal,,12,4
javascript,raincatcher-beta/raincatcher-file,,15,3
javascript,BladeRunnerJS/topiarist,inherit,51,12
javascript,tonyganch/gonzales-pe,getInterpolation,19,4
javascript,hogart/rpg-tools,equipFromInventory,27,8
javascript,lorenwest/monitor-dashboard,,8,1
javascript,eclipse/orion.client,SideMenu,15,3
javascript,jldec/pub-generator,renderDoc,7,2
javascript,oskargustafsson/BFF,reemitItemEvent,5,1
javascript,tblobaum/mongoose-troop,obfuscate,75,21
javascript,graphology/graphology,addEdge,102,24
javascript,edwardwohaijun/simple-filer,,7,2
javascript,atreslesne/lib-node-hosts-pool,Pool,25,10
javascript,moreartyjs/moreartyjs,,14,6
javascript,OpenF2/F2,,11,2
javascript,vergeplayer/vQ,,19,6
javascript,christophercrouzet/pillr,loadTemplate,8,1
javascript,cliffano/cmdt,_failure,4,1
javascript,functional-jslib/fjl,isOneOf,9,3
javascript,aledbf/deis-api,remove,4,1
javascript,wafer-li/hexo-filter-plantuml,zip_pqdownheap,21,6
javascript,bem-archive/bem-tools,,6,3
javascript,feilaoda/power,,51,8
javascript,barc/express-hbs,parseLayout,8,2
javascript,BabylonJS/Spector.js,,5,1
javascript,validate-io/number,isNumber,3,3
javascript,camunda/camunda-bpm-sdk-js,_eachSeries,25,5
javascript,dalekjs/dalek-driver-sauce,,5,1
javascript,incompl/cloak,,17,6
javascript,Workshape/icon-font-generator,generateJson,10,2
javascript,ArminTamzarian/node-calendar,timegm,22,12
javascript,ipfs-shipyard/ipfs-redux-bundle,tryApi,32,7
javascript,jillix/flow-registry,installModule,28,8
javascript,lbdremy/apa-node-client,APAError,6,1
javascript,dalekjs/dalek-driver-sauce,,6,1
javascript,OldSneerJaw/couchster,compareTimes,19,9
javascript,neyric/webhookit,,7,3
javascript,platanus/angular-restmod,,14,4
javascript,maxkfranz/weaver,,7,2
javascript,popeindustries/buddy,define,53,6
javascript,JamieMason/shrinkpack,getGraph,10,1
