function_count,parameter_count,variable_count,declaration_count,if_count,for_count,while_count,switch_count,return_count,call_count,argument_count,assignment_count,binary_expression_count,identifier_count,block_count,expression_count,literal_count,ast_nodes,leaf_nodes,internal_nodes,max_depth,leaf_ratio,internal_ratio,branch_density,call_density,identifier_density,expression_density,variable_density,statement_density,nesting_factor,cyclomatic_estimate,avg_parameters,LOC,language,task_id,task_idx
1,1,0,0,2,0,0,0,3,2,2,0,5,13,3,0,6,98,64,34,10,0.6530612244897959,0.3469387755102041,0.02040816326530612,0.02040816326530612,0.1326530612244898,0.0,0.0,0.0,0.10204081632653061,3,1.0,13,java,Java/55,55
1,1,2,1,2,0,0,0,2,1,1,2,3,16,5,2,6,118,80,38,11,0.6779661016949152,0.3220338983050847,0.01694915254237288,0.00847457627118644,0.13559322033898305,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.09322033898305085,3,1.0,18,java,Java/56,56
1,1,3,2,0,0,0,0,1,5,7,0,1,24,1,2,0,130,87,43,10,0.6692307692307692,0.33076923076923076,0.0,0.038461538461538464,0.18461538461538463,0.015384615384615385,0.023076923076923078,0.015384615384615385,0.07692307692307693,1,1.0,10,java,Java/57,57
1,2,4,2,0,0,0,0,1,2,5,0,0,19,1,2,0,138,90,48,11,0.6521739130434783,0.34782608695652173,0.0,0.014492753623188406,0.13768115942028986,0.014492753623188406,0.028985507246376812,0.014492753623188406,0.07971014492753623,1,2.0,11,java,Java/58,58
1,1,8,4,3,2,0,0,1,1,1,2,8,30,6,2,8,177,119,58,15,0.672316384180791,0.327683615819209,0.02824858757062147,0.005649717514124294,0.1694915254237288,0.011299435028248588,0.04519774011299435,0.011299435028248588,0.0847457627118644,6,1.0,22,java,Java/59,59
1,1,4,2,0,1,0,0,1,0,0,1,1,15,2,1,2,84,55,29,9,0.6547619047619048,0.34523809523809523,0.011904761904761904,0.0,0.17857142857142858,0.011904761904761904,0.047619047619047616,0.011904761904761904,0.10714285714285714,2,1.0,11,java,Java/60,60
1,1,2,1,2,0,0,0,2,1,1,2,3,16,5,2,6,118,80,38,11,0.6779661016949152,0.3220338983050847,0.01694915254237288,0.00847457627118644,0.13559322033898305,0.01694915254237288,0.01694915254237288,0.01694915254237288,0.09322033898305085,3,1.0,18,java,Java/61,61
1,1,4,2,0,1,0,0,1,3,4,0,2,20,2,1,1,125,83,42,13,0.664,0.336,0.008,0.024,0.16,0.008,0.032,0.008,0.104,2,1.0,11,java,Java/62,62
1,1,0,0,3,0,0,0,4,3,3,0,8,16,4,0,9,125,82,43,11,0.656,0.344,0.024,0.024,0.128,0.0,0.0,0.0,0.088,4,1.0,16,java,Java/63,63
1,1,4,2,2,0,0,0,1,6,6,2,6,26,4,2,7,165,111,54,14,0.6727272727272727,0.32727272727272727,0.012121212121212121,0.03636363636363636,0.15757575757575756,0.012121212121212121,0.024242424242424242,0.012121212121212121,0.08484848484848485,3,1.0,17,java,Java/64,64
1,2,2,1,1,0,0,0,2,8,9,0,4,28,3,0,1,146,99,47,14,0.678082191780822,0.3219178082191781,0.00684931506849315,0.0547945205479452,0.1917808219178082,0.0,0.0136986301369863,0.0,0.0958904109589041,2,2.0,12,java,Java/65,65
1,1,2,1,1,0,0,0,1,2,2,1,0,17,3,1,1,94,63,31,11,0.6702127659574468,0.32978723404255317,0.010638297872340425,0.02127659574468085,0.18085106382978725,0.010638297872340425,0.02127659574468085,0.010638297872340425,0.11702127659574468,2,1.0,13,java,Java/66,66
1,2,2,1,0,0,0,0,1,6,7,0,1,25,4,1,1,151,101,50,14,0.6688741721854304,0.33112582781456956,0.0,0.039735099337748346,0.16556291390728478,0.006622516556291391,0.013245033112582781,0.006622516556291391,0.09271523178807947,1,2.0,14,java,Java/67,67
1,1,8,4,4,1,0,0,2,7,8,2,6,41,6,4,6,242,161,81,15,0.6652892561983471,0.3347107438016529,0.02066115702479339,0.028925619834710745,0.16942148760330578,0.01652892561983471,0.03305785123966942,0.01652892561983471,0.06198347107438017,6,1.0,25,java,Java/68,68
1,1,6,3,1,1,0,0,1,1,1,2,3,27,4,2,4,160,106,54,12,0.6625,0.3375,0.0125,0.00625,0.16875,0.0125,0.0375,0.0125,0.075,3,1.0,17,java,Java/69,69
1,1,6,3,1,0,1,0,1,8,10,1,2,33,4,4,3,204,136,68,15,0.6666666666666666,0.3333333333333333,0.00980392156862745,0.0392156862745098,0.16176470588235295,0.0196078431372549,0.029411764705882353,0.0196078431372549,0.07352941176470588,3,1.0,19,java,Java/70,70
1,3,4,2,1,0,0,0,2,2,2,1,19,37,2,1,4,182,119,63,14,0.6538461538461539,0.34615384615384615,0.005494505494505495,0.01098901098901099,0.2032967032967033,0.005494505494505495,0.02197802197802198,0.005494505494505495,0.07692307692307693,2,3.0,13,java,Java/71,71
1,2,3,2,2,0,1,0,3,6,6,2,3,30,4,2,8,173,118,55,14,0.6820809248554913,0.3179190751445087,0.017341040462427744,0.03468208092485549,0.17341040462427745,0.011560693641618497,0.017341040462427744,0.011560693641618497,0.08092485549132948,4,2.0,18,java,Java/72,72
1,1,4,2,1,1,0,0,1,5,5,1,4,25,3,1,5,143,96,47,18,0.6713286713286714,0.32867132867132864,0.013986013986013986,0.03496503496503497,0.17482517482517482,0.006993006993006993,0.027972027972027972,0.006993006993006993,0.1258741258741259,3,1.0,13,java,Java/73,73
1,2,4,2,1,0,0,0,2,2,2,2,1,24,5,2,2,146,100,46,11,0.684931506849315,0.3150684931506849,0.00684931506849315,0.0136986301369863,0.1643835616438356,0.0136986301369863,0.0273972602739726,0.0136986301369863,0.07534246575342465,2,2.0,19,java,Java/74,74
2,2,8,4,5,4,0,0,4,3,3,0,9,40,11,0,10,268,181,87,16,0.6753731343283582,0.3246268656716418,0.033582089552238806,0.011194029850746268,0.14925373134328357,0.0,0.029850746268656716,0.0,0.05970149253731343,10,1.0,35,java,Java/75,75
1,2,2,1,1,0,1,0,2,0,0,1,5,18,3,1,3,102,67,35,10,0.6568627450980392,0.3431372549019608,0.0196078431372549,0.0,0.17647058823529413,0.00980392156862745,0.0196078431372549,0.00980392156862745,0.09803921568627451,3,2.0,14,java,Java/76,76
1,1,0,0,0,0,0,0,1,5,5,1,2,21,1,1,2,97,67,30,16,0.6907216494845361,0.30927835051546393,0.0,0.05154639175257732,0.21649484536082475,0.010309278350515464,0.0,0.010309278350515464,0.16494845360824742,1,1.0,8,java,Java/77,77
1,1,4,2,1,0,0,0,1,2,2,1,1,17,3,1,4,109,73,36,12,0.6697247706422018,0.3302752293577982,0.009174311926605505,0.01834862385321101,0.1559633027522936,0.009174311926605505,0.03669724770642202,0.009174311926605505,0.11009174311926606,2,1.0,14,java,Java/78,78
1,1,0,0,0,0,0,0,1,1,1,0,2,10,1,0,2,65,43,22,10,0.6615384615384615,0.3384615384615385,0.0,0.015384615384615385,0.15384615384615385,0.0,0.0,0.0,0.15384615384615385,1,1.0,7,java,Java/79,79
1,1,2,1,2,1,0,0,3,8,8,0,12,32,4,0,10,181,124,57,15,0.6850828729281768,0.3149171270718232,0.016574585635359115,0.04419889502762431,0.17679558011049723,0.0,0.011049723756906077,0.0,0.08287292817679558,4,1.0,15,java,Java/80,80
1,1,2,1,12,0,0,0,1,13,14,0,12,49,15,13,13,416,285,131,24,0.6850961538461539,0.31490384615384615,0.028846153846153848,0.03125,0.11778846153846154,0.03125,0.004807692307692308,0.03125,0.057692307692307696,13,1.0,37,java,Java/81,81
1,1,4,2,2,1,0,0,3,1,1,0,6,18,4,0,7,123,83,40,11,0.6747967479674797,0.3252032520325203,0.024390243902439025,0.008130081300813009,0.14634146341463414,0.0,0.032520325203252036,0.0,0.08943089430894309,4,1.0,16,java,Java/82,82
1,1,0,0,1,0,0,0,2,1,1,0,3,11,2,0,5,83,55,28,11,0.6626506024096386,0.3373493975903614,0.012048192771084338,0.012048192771084338,0.13253012048192772,0.0,0.0,0.0,0.13253012048192772,2,1.0,10,java,Java/83,83
1,1,2,1,0,0,0,0,1,3,3,1,1,18,2,1,1,98,66,32,11,0.673469387755102,0.32653061224489793,0.0,0.030612244897959183,0.1836734693877551,0.01020408163265306,0.02040816326530612,0.01020408163265306,0.11224489795918367,1,1.0,11,java,Java/84,84
1,1,4,2,1,1,0,0,1,3,3,2,3,21,3,1,5,124,83,41,13,0.6693548387096774,0.33064516129032256,0.016129032258064516,0.024193548387096774,0.1693548387096774,0.008064516129032258,0.03225806451612903,0.008064516129032258,0.10483870967741936,3,1.0,13,java,Java/85,85
1,1,6,3,0,0,0,0,1,6,7,0,0,27,2,2,2,155,105,50,12,0.6774193548387096,0.3225806451612903,0.0,0.03870967741935484,0.17419354838709677,0.012903225806451613,0.03870967741935484,0.012903225806451613,0.07741935483870968,1,1.0,14,java,Java/86,86
1,2,8,4,1,2,0,0,1,8,10,0,4,38,4,2,3,245,163,82,16,0.6653061224489796,0.3346938775510204,0.012244897959183673,0.0326530612244898,0.15510204081632653,0.00816326530612245,0.0326530612244898,0.00816326530612245,0.0653061224489796,4,2.0,17,java,Java/87,87
1,1,2,1,2,0,0,0,2,7,8,0,5,26,4,2,5,173,116,57,16,0.6705202312138728,0.32947976878612717,0.011560693641618497,0.04046242774566474,0.15028901734104047,0.011560693641618497,0.011560693641618497,0.011560693641618497,0.09248554913294797,3,1.0,16,java,Java/88,88
1,1,2,1,1,0,0,0,1,5,6,0,5,22,4,2,3,147,100,47,19,0.6802721088435374,0.3197278911564626,0.006802721088435374,0.034013605442176874,0.14965986394557823,0.013605442176870748,0.013605442176870748,0.013605442176870748,0.1292517006802721,2,1.0,15,java,Java/89,89
1,1,4,2,1,0,0,0,2,5,7,0,1,22,3,1,2,155,103,52,12,0.6645161290322581,0.33548387096774196,0.0064516129032258064,0.03225806451612903,0.14193548387096774,0.0064516129032258064,0.025806451612903226,0.0064516129032258064,0.07741935483870968,2,1.0,14,java,Java/90,90
1,1,4,2,1,0,0,0,1,3,3,1,0,18,3,1,6,122,84,38,12,0.6885245901639344,0.3114754098360656,0.00819672131147541,0.02459016393442623,0.14754098360655737,0.00819672131147541,0.03278688524590164,0.00819672131147541,0.09836065573770492,2,1.0,14,java,Java/91,91
1,3,0,0,1,0,0,0,2,0,0,0,10,21,2,0,1,150,98,52,14,0.6533333333333333,0.3466666666666667,0.006666666666666667,0.0,0.14,0.0,0.0,0.0,0.09333333333333334,2,3.0,10,java,Java/92,92
1,1,6,3,4,0,0,0,1,9,10,4,10,43,6,5,7,274,185,89,22,0.6751824817518248,0.3248175182481752,0.014598540145985401,0.032846715328467155,0.15693430656934307,0.01824817518248175,0.021897810218978103,0.01824817518248175,0.08029197080291971,5,1.0,24,java,Java/93,93
1,1,8,4,3,1,0,0,1,3,3,3,7,35,7,3,7,210,142,68,15,0.6761904761904762,0.3238095238095238,0.01904761904761905,0.014285714285714285,0.16666666666666666,0.014285714285714285,0.0380952380952381,0.014285714285714285,0.07142857142857142,5,1.0,26,java,Java/94,94
1,1,5,3,8,0,0,0,2,11,11,8,4,49,13,8,17,375,258,117,16,0.688,0.312,0.021333333333333333,0.029333333333333333,0.13066666666666665,0.021333333333333333,0.013333333333333334,0.021333333333333333,0.042666666666666665,9,1.0,40,java,Java/95,95
1,1,8,4,2,2,0,0,1,1,2,1,4,25,5,2,5,168,112,56,13,0.6666666666666666,0.3333333333333333,0.023809523809523808,0.005952380952380952,0.1488095238095238,0.011904761904761904,0.047619047619047616,0.011904761904761904,0.07738095238095238,5,1.0,20,java,Java/96,96
1,2,0,0,0,0,0,0,1,2,2,0,3,14,1,0,2,75,49,26,10,0.6533333333333333,0.3466666666666667,0.0,0.02666666666666667,0.18666666666666668,0.0,0.0,0.0,0.13333333333333333,1,2.0,7,java,Java/97,97
1,1,4,2,1,1,0,0,1,3,3,2,2,19,3,1,6,121,81,40,14,0.6694214876033058,0.3305785123966942,0.01652892561983471,0.024793388429752067,0.15702479338842976,0.008264462809917356,0.03305785123966942,0.008264462809917356,0.11570247933884298,3,1.0,13,java,Java/98,98
1,1,4,2,4,0,1,0,1,14,14,4,6,46,7,4,10,273,185,88,16,0.6776556776556777,0.32234432234432236,0.018315018315018316,0.05128205128205128,0.1684981684981685,0.014652014652014652,0.014652014652014652,0.014652014652014652,0.05860805860805861,6,1.0,23,java,Java/99,99
1,1,4,2,0,1,0,0,1,1,2,0,3,17,2,1,2,111,73,38,12,0.6576576576576577,0.34234234234234234,0.009009009009009009,0.009009009009009009,0.15315315315315314,0.009009009009009009,0.036036036036036036,0.009009009009009009,0.10810810810810811,2,1.0,11,java,Java/100,100
1,1,2,1,2,0,0,0,2,8,10,0,2,26,5,2,2,178,121,57,13,0.6797752808988764,0.3202247191011236,0.011235955056179775,0.0449438202247191,0.14606741573033707,0.011235955056179775,0.011235955056179775,0.011235955056179775,0.07303370786516854,3,1.0,18,java,Java/101,101
1,2,0,0,3,0,0,0,4,0,0,0,5,15,4,0,5,110,72,38,9,0.6545454545454545,0.34545454545454546,0.02727272727272727,0.0,0.13636363636363635,0.0,0.0,0.0,0.08181818181818182,4,2.0,16,java,Java/102,102
1,2,0,0,1,0,0,0,2,2,2,0,3,16,2,0,2,102,67,35,15,0.6568627450980392,0.3431372549019608,0.00980392156862745,0.0196078431372549,0.1568627450980392,0.0,0.0,0.0,0.14705882352941177,2,2.0,10,java,Java/103,103
1,1,4,2,2,0,0,0,1,4,5,1,3,26,5,3,4,179,121,58,15,0.6759776536312849,0.3240223463687151,0.0111731843575419,0.0223463687150838,0.1452513966480447,0.01675977653631285,0.0223463687150838,0.01675977653631285,0.08379888268156424,3,1.0,21,java,Java/104,104
1,1,4,2,1,0,0,1,1,11,13,0,3,38,3,10,20,315,209,106,16,0.6634920634920635,0.33650793650793653,0.0031746031746031746,0.03492063492063492,0.12063492063492064,0.031746031746031744,0.012698412698412698,0.031746031746031744,0.050793650793650794,2,1.0,25,java,Java/105,105
1,1,12,6,1,3,0,0,1,2,3,2,5,34,6,4,7,208,139,69,13,0.6682692307692307,0.3317307692307692,0.019230769230769232,0.009615384615384616,0.16346153846153846,0.019230769230769232,0.057692307692307696,0.019230769230769232,0.0625,5,1.0,23,java,Java/106,106
1,1,5,3,2,1,0,0,1,6,7,2,3,29,5,2,7,175,119,56,17,0.68,0.32,0.017142857142857144,0.03428571428571429,0.1657142857142857,0.011428571428571429,0.02857142857142857,0.011428571428571429,0.09714285714285714,4,1.0,17,java,Java/107,107
1,1,6,3,2,0,0,0,1,7,8,3,4,36,5,5,9,224,151,73,13,0.6741071428571429,0.32589285714285715,0.008928571428571428,0.03125,0.16071428571428573,0.022321428571428572,0.026785714285714284,0.022321428571428572,0.05803571428571429,3,1.0,23,java,Java/108,108
1,1,10,5,2,1,0,0,3,11,13,0,3,44,4,2,6,249,169,80,13,0.678714859437751,0.321285140562249,0.012048192771084338,0.04417670682730924,0.17670682730923695,0.008032128514056224,0.040160642570281124,0.008032128514056224,0.05220883534136546,4,1.0,21,java,Java/109,109
1,2,3,2,3,0,0,0,2,0,0,2,5,20,6,2,10,160,109,51,11,0.68125,0.31875,0.01875,0.0,0.125,0.0125,0.01875,0.0125,0.06875,4,2.0,21,java,Java/110,110
1,1,6,3,3,0,0,0,1,7,8,1,4,41,6,2,3,226,158,68,14,0.6991150442477876,0.3008849557522124,0.01327433628318584,0.030973451327433628,0.18141592920353983,0.008849557522123894,0.02654867256637168,0.008849557522123894,0.061946902654867256,4,1.0,22,java,Java/111,111
1,2,2,1,1,0,0,0,1,9,10,0,1,28,3,1,1,155,106,49,13,0.6838709677419355,0.3161290322580645,0.0064516129032258064,0.05806451612903226,0.18064516129032257,0.0064516129032258064,0.012903225806451613,0.0064516129032258064,0.08387096774193549,2,2.0,13,java,Java/112,112
1,1,4,2,1,0,0,0,1,2,3,1,11,23,4,2,9,189,127,62,19,0.671957671957672,0.328042328042328,0.005291005291005291,0.010582010582010581,0.12169312169312169,0.010582010582010581,0.021164021164021163,0.010582010582010581,0.10052910052910052,2,1.0,17,java,Java/113,113
1,1,4,2,2,0,0,0,1,0,0,3,2,22,4,3,3,123,82,41,11,0.6666666666666666,0.3333333333333333,0.016260162601626018,0.0,0.17886178861788618,0.024390243902439025,0.032520325203252036,0.024390243902439025,0.08943089430894309,3,1.0,18,java,Java/114,114
1,2,2,1,0,0,0,0,1,4,4,1,1,22,2,1,1,128,85,43,17,0.6640625,0.3359375,0.0,0.03125,0.171875,0.0078125,0.015625,0.0078125,0.1328125,1,2.0,11,java,Java/115,115
2,3,6,3,2,0,0,0,4,12,14,0,4,45,5,1,2,276,184,92,22,0.6666666666666666,0.3333333333333333,0.007246376811594203,0.043478260869565216,0.16304347826086957,0.0036231884057971015,0.021739130434782608,0.0036231884057971015,0.07971014492753623,3,1.5,22,java,Java/116,116
1,2,4,2,2,0,0,0,1,5,6,2,2,29,5,3,5,188,127,61,14,0.675531914893617,0.324468085106383,0.010638297872340425,0.026595744680851064,0.15425531914893617,0.015957446808510637,0.02127659574468085,0.015957446808510637,0.07446808510638298,3,2.0,20,java,Java/117,117
1,1,4,2,2,1,0,0,3,10,10,0,10,35,4,0,11,209,142,67,17,0.6794258373205742,0.32057416267942584,0.014354066985645933,0.04784688995215311,0.1674641148325359,0.0,0.019138755980861243,0.0,0.08133971291866028,4,1.0,16,java,Java/118,118
1,1,4,2,3,0,0,0,2,6,6,2,5,29,7,2,11,207,143,64,13,0.6908212560386473,0.30917874396135264,0.014492753623188406,0.028985507246376812,0.14009661835748793,0.00966183574879227,0.01932367149758454,0.00966183574879227,0.06280193236714976,4,1.0,24,java,Java/119,119
1,2,2,1,1,0,0,0,2,5,6,0,2,23,2,1,1,138,92,46,11,0.6666666666666666,0.3333333333333333,0.007246376811594203,0.036231884057971016,0.16666666666666666,0.007246376811594203,0.014492753623188406,0.007246376811594203,0.07971014492753623,2,2.0,12,java,Java/120,120
1,1,4,2,1,1,0,0,1,3,3,2,3,21,3,1,5,127,85,42,14,0.6692913385826772,0.33070866141732286,0.015748031496062992,0.023622047244094488,0.16535433070866143,0.007874015748031496,0.031496062992125984,0.007874015748031496,0.11023622047244094,3,1.0,13,java,Java/121,121
1,2,2,1,0,0,0,0,1,8,8,1,1,28,1,1,3,139,94,45,17,0.6762589928057554,0.3237410071942446,0.0,0.05755395683453238,0.2014388489208633,0.007194244604316547,0.014388489208633094,0.007194244604316547,0.1223021582733813,1,2.0,9,java,Java/122,122
1,1,2,1,3,0,1,0,1,3,4,2,10,26,6,5,10,184,122,62,13,0.6630434782608695,0.33695652173913043,0.021739130434782608,0.016304347826086956,0.14130434782608695,0.02717391304347826,0.010869565217391304,0.02717391304347826,0.07065217391304347,5,1.0,22,java,Java/123,123
1,1,12,7,4,0,3,0,6,18,18,4,22,70,10,4,36,454,316,138,13,0.6960352422907489,0.3039647577092511,0.015418502202643172,0.039647577092511016,0.15418502202643172,0.00881057268722467,0.02643171806167401,0.00881057268722467,0.028634361233480177,8,1.0,38,java,Java/124,124
1,1,2,1,3,0,0,0,3,8,8,1,4,29,6,1,8,195,135,60,17,0.6923076923076923,0.3076923076923077,0.015384615384615385,0.041025641025641026,0.14871794871794872,0.005128205128205128,0.010256410256410256,0.005128205128205128,0.08717948717948718,4,1.0,19,java,Java/125,125
1,1,4,2,2,1,0,0,3,7,8,0,7,32,4,1,7,192,130,62,14,0.6770833333333334,0.3229166666666667,0.015625,0.036458333333333336,0.16666666666666666,0.005208333333333333,0.020833333333333332,0.005208333333333333,0.07291666666666667,4,1.0,17,java,Java/126,126
1,2,8,4,4,1,0,0,5,6,6,0,7,34,6,0,14,237,162,75,11,0.6835443037974683,0.31645569620253167,0.02109704641350211,0.02531645569620253,0.14345991561181434,0.0,0.03375527426160337,0.0,0.046413502109704644,6,2.0,24,java,Java/127,127
1,1,2,1,2,0,0,0,3,12,12,0,6,34,3,0,7,210,141,69,18,0.6714285714285714,0.32857142857142857,0.009523809523809525,0.05714285714285714,0.1619047619047619,0.0,0.009523809523809525,0.0,0.08571428571428572,3,1.0,14,java,Java/128,128
1,2,14,7,6,3,0,0,1,18,20,1,18,78,11,7,16,444,300,144,20,0.6756756756756757,0.32432432432432434,0.02027027027027027,0.04054054054054054,0.17567567567567569,0.015765765765765764,0.03153153153153153,0.015765765765765764,0.04504504504504504,10,2.0,37,java,Java/129,129
1,1,4,2,2,1,0,0,2,8,9,0,12,33,5,2,13,220,149,71,19,0.6772727272727272,0.32272727272727275,0.013636363636363636,0.03636363636363636,0.15,0.00909090909090909,0.01818181818181818,0.00909090909090909,0.08636363636363636,4,1.0,18,java,Java/130,130
1,1,5,3,2,0,0,0,2,2,2,2,4,22,5,2,7,143,96,47,11,0.6713286713286714,0.32867132867132864,0.013986013986013986,0.013986013986013986,0.15384615384615385,0.013986013986013986,0.03496503496503497,0.013986013986013986,0.07692307692307693,3,1.0,19,java,Java/131,131
1,1,8,5,2,1,0,0,1,7,9,1,6,40,6,4,4,227,154,73,13,0.6784140969162996,0.32158590308370044,0.013215859030837005,0.030837004405286344,0.1762114537444934,0.01762114537444934,0.03524229074889868,0.01762114537444934,0.05726872246696035,4,1.0,22,java,Java/132,132
1,1,0,0,0,0,0,0,1,6,6,0,1,22,1,0,0,108,72,36,15,0.6666666666666666,0.3333333333333333,0.0,0.05555555555555555,0.2037037037037037,0.0,0.0,0.0,0.1388888888888889,1,1.0,7,java,Java/133,133
1,1,4,2,0,0,0,0,1,4,4,0,3,20,1,0,5,113,77,36,11,0.6814159292035398,0.3185840707964602,0.0,0.035398230088495575,0.17699115044247787,0.0,0.035398230088495575,0.0,0.09734513274336283,1,1.0,9,java,Java/134,134
1,1,3,2,1,0,1,0,1,3,3,2,3,22,3,2,4,125,83,42,13,0.664,0.336,0.016,0.024,0.176,0.016,0.024,0.016,0.104,3,1.0,14,java,Java/135,135
1,1,8,4,2,0,0,0,1,15,15,2,4,47,3,2,4,255,172,83,13,0.6745098039215687,0.3254901960784314,0.00784313725490196,0.058823529411764705,0.1843137254901961,0.00784313725490196,0.03137254901960784,0.00784313725490196,0.050980392156862744,3,1.0,17,java,Java/136,136
1,2,3,2,8,0,0,0,3,7,7,6,4,46,10,6,2,306,211,95,16,0.6895424836601307,0.3104575163398693,0.026143790849673203,0.02287581699346405,0.1503267973856209,0.0196078431372549,0.00980392156862745,0.0196078431372549,0.05228758169934641,9,2.0,28,java,Java/137,137
1,1,0,0,0,0,0,0,1,0,0,0,4,9,1,0,3,58,38,20,9,0.6551724137931034,0.3448275862068966,0.0,0.0,0.15517241379310345,0.0,0.0,0.0,0.15517241379310345,1,1.0,7,java,Java/138,138
1,1,5,3,0,1,0,0,1,0,0,2,1,18,2,2,3,95,63,32,9,0.6631578947368421,0.3368421052631579,0.010526315789473684,0.0,0.18947368421052632,0.021052631578947368,0.05263157894736842,0.021052631578947368,0.09473684210526316,2,1.0,12,java,Java/139,139
1,1,7,4,5,1,0,0,1,11,12,3,14,52,8,8,12,297,203,94,18,0.6835016835016835,0.3164983164983165,0.020202020202020204,0.037037037037037035,0.1750841750841751,0.026936026936026935,0.02356902356902357,0.026936026936026935,0.06060606060606061,7,1.0,28,java,Java/140,140
1,1,6,3,2,0,0,0,3,10,10,0,5,35,3,0,14,249,170,79,15,0.6827309236947792,0.3172690763052209,0.008032128514056224,0.040160642570281124,0.14056224899598393,0.0,0.024096385542168676,0.0,0.060240963855421686,3,1.0,16,java,Java/141,141
1,1,4,2,2,1,0,0,1,12,13,0,6,41,5,3,7,234,159,75,18,0.6794871794871795,0.32051282051282054,0.01282051282051282,0.05128205128205128,0.1752136752136752,0.01282051282051282,0.017094017094017096,0.01282051282051282,0.07692307692307693,4,1.0,17,java,Java/142,142
1,1,6,3,3,1,0,0,1,6,7,1,4,30,6,2,7,205,140,65,15,0.6829268292682927,0.3170731707317073,0.01951219512195122,0.02926829268292683,0.14634146341463414,0.00975609756097561,0.02926829268292683,0.00975609756097561,0.07317073170731707,5,1.0,23,java,Java/143,143
1,2,8,4,0,0,0,0,1,6,6,0,5,32,1,0,6,166,113,53,11,0.6807228915662651,0.3192771084337349,0.0,0.03614457831325301,0.1927710843373494,0.0,0.04819277108433735,0.0,0.06626506024096386,1,2.0,11,java,Java/144,144
1,1,10,5,4,2,0,0,2,10,11,4,16,58,8,5,12,338,228,110,21,0.6745562130177515,0.3254437869822485,0.01775147928994083,0.029585798816568046,0.17159763313609466,0.014792899408284023,0.029585798816568046,0.014792899408284023,0.0621301775147929,7,1.0,29,java,Java/145,145
1,1,6,3,2,0,0,0,1,6,6,1,5,28,4,1,8,172,116,56,20,0.6744186046511628,0.32558139534883723,0.011627906976744186,0.03488372093023256,0.16279069767441862,0.005813953488372093,0.03488372093023256,0.005813953488372093,0.11627906976744186,3,1.0,17,java,Java/146,146
1,1,12,6,1,4,0,0,1,7,8,1,13,46,6,2,9,262,176,86,20,0.6717557251908397,0.3282442748091603,0.019083969465648856,0.026717557251908396,0.17557251908396945,0.007633587786259542,0.04580152671755725,0.007633587786259542,0.07633587786259542,6,1.0,21,java,Java/147,147
1,2,6,3,2,0,0,0,3,9,9,0,5,40,4,0,10,235,165,70,12,0.7021276595744681,0.2978723404255319,0.00851063829787234,0.03829787234042553,0.1702127659574468,0.0,0.02553191489361702,0.0,0.05106382978723404,3,2.0,17,java,Java/148,148
1,1,4,2,1,0,0,0,1,5,7,0,2,27,3,3,2,170,114,56,13,0.6705882352941176,0.32941176470588235,0.0058823529411764705,0.029411764705882353,0.1588235294117647,0.01764705882352941,0.023529411764705882,0.01764705882352941,0.07647058823529412,2,1.0,16,java,Java/149,149
1,3,2,1,2,1,0,0,3,0,0,0,4,19,4,0,3,115,76,39,11,0.6608695652173913,0.3391304347826087,0.02608695652173913,0.0,0.16521739130434782,0.0,0.017391304347826087,0.0,0.09565217391304348,4,3.0,15,java,Java/150,150
1,1,0,0,0,0,0,0,1,5,5,0,6,23,1,0,4,124,84,40,15,0.6774193548387096,0.3225806451612903,0.0,0.04032258064516129,0.18548387096774194,0.0,0.0,0.0,0.12096774193548387,1,1.0,7,java,Java/151,151
1,2,4,2,0,1,0,0,1,5,6,0,2,25,2,1,1,148,99,49,15,0.668918918918919,0.3310810810810811,0.006756756756756757,0.033783783783783786,0.16891891891891891,0.006756756756756757,0.02702702702702703,0.006756756756756757,0.10135135135135136,2,2.0,11,java,Java/152,152
1,2,6,3,1,0,0,0,1,13,13,2,5,47,3,2,2,238,161,77,16,0.6764705882352942,0.3235294117647059,0.004201680672268907,0.0546218487394958,0.19747899159663865,0.008403361344537815,0.025210084033613446,0.008403361344537815,0.06722689075630252,2,2.0,16,java,Java/153,153
1,2,8,4,1,2,0,0,2,5,5,0,6,35,4,0,4,172,119,53,16,0.6918604651162791,0.3081395348837209,0.01744186046511628,0.029069767441860465,0.20348837209302326,0.0,0.046511627906976744,0.0,0.09302325581395349,4,2.0,16,java,Java/154,154
1,1,3,2,1,0,0,0,1,4,4,2,3,23,4,2,6,142,97,45,13,0.6830985915492958,0.31690140845070425,0.007042253521126761,0.028169014084507043,0.1619718309859155,0.014084507042253521,0.02112676056338028,0.014084507042253521,0.09154929577464789,2,1.0,15,java,Java/155,155
1,1,10,5,0,0,2,0,1,6,6,4,3,34,3,4,32,274,199,75,13,0.7262773722627737,0.2737226277372263,0.0072992700729927005,0.021897810218978103,0.12408759124087591,0.014598540145985401,0.0364963503649635,0.014598540145985401,0.04744525547445255,3,1.0,20,java,Java/156,156
1,3,0,0,0,0,0,0,1,0,0,0,17,27,1,0,0,107,70,37,11,0.6542056074766355,0.34579439252336447,0.0,0.0,0.2523364485981308,0.0,0.0,0.0,0.102803738317757,1,3.0,7,java,Java/157,157
